alias,lang_id,source
magit,magit,self
magma,magma,self
magma2,magma2,self
magritte,magritte,self
mai,mai,self
mai-basic-four,mai-basic-four,self
MAIACORD,maiacord,self
mail,e-mail,linguist
Mail,mail,self
MailBox,mailbox,self
Mailman,mailman,self
MakarafaC,makarafac,self
make,make,self
make,makefile,linguist
Make me blush,make-me-blush,self
makedoc,makedoc,self
Makefile,makefile,self
Makina,makina,self
mako,mako,self
mal,mal,self
Malang,malang,self
malbolge,malbolge,self
Malbolge Reborn,malbolge-reborn,self
Malbolge Unshackled,malbolge-unshackled,self
Malbolge20,malbolge20,self
MalbolgeFUCK,malbolgefuck,self
MalbolgeLisp,malbolgelisp,self
Malbrain,malbrain,self
Malfunge,malfunge,self
mallard-basic,mallard-basic,self
Malloc,malloc,self
MalTape,maltape,self
malus,malus,self
Mama,mama,self
mama-software,mama-software,self
man,roff,linguist
man page,roff,linguist
man-machine-language,man-machine-language,self
man-page,roff,linguist
manchester-syntax,manchester-syntax,self
mangle,mangle,self
Mango,mango,self
MangularJS,mangularjs,self
manhood,manhood,self
manim,manim,self
manool,manool,self
manos-devel,manos-devel,self
manpage,roff,linguist
manticore,manticore,self
Manuever,manuever,self
Manufactoria,manufactoria,self
manuscript,manuscript,self
map,map,self
mapbasic,mapbasic,self
mapgen,mapgen,self
maple,maple,self
maplesoft-app-center-pm,maplesoft-app-center-pm,self
mapper,mapper,self
mapquery,mapquery,self
maps,maps,self
maraca-lang,maraca-lang,self
Marb,marb,self
Marbelous,marbelous,self
Marble,marble,self
Marble maze,marble-maze,self
Marble run!!,marble-run,self
Marblepunk,marblepunk,self
Marbles,marbles,self
margin,margin,self
maria-db-column-store,maria-db-column-store,self
maria-xml,maria-xml,self
mariadb,mariadb,self
Mariofuck,mariofuck,self
MarioLANG,mariolang,self
Mark,mark,self
mark-iv,mark-iv,self
markaby,markaby,self
markdeep,markdeep,self
markdown,markdown,self
Marker,marker,self
Markleft,markleft,self
marklogic,marklogic,self
marko,marko,self
markojs,marko,linguist
Markont,markont,self
markovjunior,markovjunior,self
Markup Λanguage,markup-anguage,self
MarkupL,markupl,self
MarkupLang,markuplang,self
marlais,marlais,self
marmot,marmot,self
marp,marp,self
marsyas,marsyas,self
marten,marten,self
Marthue,marthue,self
mary,mary,self
mary-2,mary-2,self
Marz,marz,self
mascara,mascara,self
Mascarpone,mascarpone,self
Mascarpone Joust,mascarpone-joust,self
Mash,mash,self
MashedPotatoes,mashedpotatoes,self
Masheen,masheen,self
masim,masim,self
Mask,mask,self
maskjs,maskjs,self
MASL,masl,self
masm,masm,self
Masqualia,masqualia,self
mass-energy-equation,mass-energy-equation,self
Mastermind,mastermind,self
mastodon,mastodon,self
Masturbation,masturbation,self
Matag,matag,self
Match,match,self
Matcha,matcha,self
Matching Machines,matching-machines,self
material-exchange-format,material-exchange-format,self
MATH,math,self
Math&Matrix,math-matrix,self
Math++,math-plus-plus,self
math-matic,math-matic,self
mathcad,mathcad,self
mathematica,mathematica,self
mathematica,wolfram-language,linguist
mathematica-editor,mathematica-editor,self
mathematica-packagedata-pm,mathematica-packagedata-pm,self
Mathematical Programming System,mathematical-programming-system,self
Mathematics (batteries included),mathematics-batteries-included,self
Mathfuck,mathfuck,self
mathics,mathics,self
mathjax,mathjax,self
mathjson,mathjson,self
mathlab,mathlab,self
mathlingua,mathlingua,self
mathml,mathml,self
Mathomania,mathomania,self
mathpix-markdown,mathpix-markdown,self
MathSeq,mathseq,self
mathsy,mathsy,self
mathtype,mathtype,self
mathworks-file-exchange-pm,mathworks-file-exchange-pm,self
matita,matita,self
MATL,matl,self
matlab,matlab,self
matplotlib,matplotlib,self
Matrexp,matrexp,self
matrix-pascal,matrix-pascal,self
matrix-protocol,matrix-protocol,self
Matrixfuck,matrixfuck,self
Matrixpone,matrixpone,self
matroska,matroska,self
"""Matthew Conlen"",",matthew-conlen,self
maude,maude,self
maven-pm,maven-pm,self
maven-pom,maven-pom,self
mavis,mavis,self
mavo,mavo,self
mawk,mawk,self
MAWP,mawp,self
max,max,self
max/msp,max,linguist
maxima,maxima,self
maxmsp,max,linguist
maxscript,maxscript,self
maya,maya,self
maya-numerals,maya-numerals,self
Maybe,maybe,self
Maybe Later,maybe-later,self
Maybebat,maybebat,self
MaybeNumericBatch,maybenumericbatch,self
Mayor Indbur,mayor-indbur,self
Maze,maze,self
Mazefuck,mazefuck,self
MazeLang,mazelang,self
Mazerunner,mazerunner,self
mbasic,mbasic,self
/ˈæmbiːɛf/,mbif,self
mbox,e-mail,linguist
mbox,mbox,self
MC14500B,mc14500b,self
MCA (Old),mca-old,self
MCBlocks,mcblocks,self
mcfunction,mcfunction,self
mckeeman-form,mckeeman-form,self
mcleyvier-command-language,mcleyvier-command-language,self
mcobol,mcobol,self
mcp,mcp,self
md,markdown,linguist
md5-hash-function,md5-hash-function,self
Md5sha1fuck,md5sha1fuck,self
mdbs-qrs,mdbs-qrs,self
mdd,mdd,self
mdl,mdl,self
mdoc,roff,linguist
MDPN,mdpn,self
mdq,mdq,self
mdsvex,mdsvex,self
mdx,mdx,self
mdx-lang,mdx-lang,self
Meadow,meadow,self
Meander,meander,self
meanscriptcli,meanscriptcli,self
mech-lang,mech-lang,self
Mechanicum,mechanicum,self
MechaniQue,mechanique,self
mediawiki,mediawiki,self
mediawiki,wikitext,linguist
medic,medic,self
medusa,medusa,self
megalog,megalog,self
megaparsec,megaparsec,self
Mel,mel,self
Melanjan,melanjan,self
meld,meld,self
melody,melody,self
Melon,melon,self
melpha-pm,melpha-pm,self
memcached,memcached,self
MemeS,memes,self
Memescript,memescript,self
memex-machine,memex-machine,self
Memfractal,memfractal,self
Memfuck,memfuck,self
Memo,memo,self
Memory,memory,self
MEMORYLEEK,memoryleek,self
MemPanic,mempanic,self
mendel,mendel,self
Mendeleev,mendeleev,self
menhir,menhir,self
Menn,menn,self
mentat,mentat,self
Mention,mention,self
Meow (Martsadas),meow-martsadas,self
Meow (None1),meow-none1,self
Meow (tommyaweosme),meow-tommyaweosme,self
Meowlang,meowlang,self
Mep,mep,self
Mepytaruon,mepytaruon,self
mercurial,mercurial,self
mercury,mercury,self
Mercury (RemObjects BASIC programming language),mercury-remobjects-basic-programming-language,self
mercury-programming-system,mercury-programming-system,self
merd,merd,self
mermaid,mermaid,self
mermaid example,mermaid,linguist
meroon,meroon,self
Merriment,merriment,self
Merucik,merucik,self
mesa,mesa,self
mesh,mesh,self
meson,meson,self
messagepack,messagepack,self
Messenger,messenger,self
MESSo,messo,self
Messyscript,messyscript,self
met-english,met-english,self
ＭＥＴＡ,meta,self
Meta Memes,meta-memes,self
Meta Minsky Machine,meta-minsky-machine,self
meta-assembler,meta-assembler,self
Meta-categorial,meta-categorial,self
meta-ii,meta-ii,self
meta-lisp,meta-lisp,self
Meta-meta-meta-meta-meta,meta-meta-meta-meta-meta,self
meta-plus,meta-plus,self
Metabox,metabox,self
MetaC,metac,self
metacomco,metacomco,self
metafont,metafont,self
Metafractran,metafractran,self
Metafuck,metafuck,self
MetaGlow,metaglow,self
MetaGolfScript,metagolfscript,self
metah,metah,self
MetaInterpreter,metainterpreter,self
metal,metal,self
metal-programming-language,metal-programming-language,self
metalang99,metalang99,self
metalex,metalex,self
metamath,metamath,self
metaml,metaml,self
metapi,metapi,self
metapost,metapost,self
metasim,metasim,self
Metat,metat,self
Metatape,metatape,self
metatem,metatem,self
metaweb-query-language,metaweb-query-language,self
Methesis,methesis,self
methodology-description-language,methodology-description-language,self
Metropolis,metropolis,self
MeTTa,metta,self
Meu,meu,self
mewl,mewl,self
mewmew,mewmew,self
Mexico,mexico,self
Mezzo,mezzo,self
mf,makefile,linguist
MGIFOS,mgifos,self
mgmt,mgmt,self
mheg-5,mheg-5,self
MIBBLLII,mibbllii,self
Mic,mic,self
Mice in a maze,mice-in-a-maze,self
michelson,michelson,self
Micro,micro,self
micro-cpp,micro-cpp,self
micro-editor,micro-editor,self
micro-flowcharts,micro-flowcharts,self
micro-mitten,micro-mitten,self
micro-prolog,micro-prolog,self
microarchitecture-description-language,microarchitecture-description-language,self
microblocks,microblocks,self
microdare,microdare,self
microdata,microdata,self
Microjump,microjump,self
microl,microl,self
MicroLang,microlang,self
Micron Turiŋ-Complete Aßembly Laŋuage,micron-turi-complete-aembly-lauage,self
microplanner,microplanner,self
micropython,micropython,self
Microscript,microscript,self
Microscript II,microscript-ii,self
Microsoft Developer Studio Project,microsoft-developer-studio-project,self
Microsoft Visual Studio Solution,microsoft-visual-studio-solution,self
microsoft-access,microsoft-access,self
microsoft-azure-cosmos-db,microsoft-azure-cosmos-db,self
microsoft-basic,microsoft-basic,self
microsoft-equation-editor,microsoft-equation-editor,self
microsoft-macro-assembler,microsoft-macro-assembler,self
microsoft-mysql-server,microsoft-mysql-server,self
microsoft-small-basic,microsoft-small-basic,self
microtal,microtal,self
Microwave,microwave,self
midas,midas,self
Middle Manager,middle-manager,self
Mierda,mierda,self
MIG,mig,self
MIG+,mig+,self
Migol 09,migol-09,self
Migol 11,migol-11,self
Mihaieso esomixup,mihaieso-esomixup,self
miis,miis,self
mike,mike,self
MikuLang,mikulang,self
MiLambda,milambda,self
Mildfuck,mildfuck,self
Milk,milk,self
mime,mime,self
mimic,mimic,self
mimium,mimium,self
mimix-stream-language,mimix-stream-language,self
Mimsy,mimsy,self
min,min,self
(min)mod,min-mod,self
Minaac,minaac,self
Minasm,minasm,self
minc,minc,self
Minceraft,minceraft,self
Mind reader,mind-reader,self
Mindcrush,mindcrush,self
MindFuck,mindfuck,self
MindPlus,mindplus,self
MindReadingFuck,mindreadingfuck,self
MindScuffed,mindscuffed,self
Mindshit,mindshit,self
MindVomit,mindvomit,self
Mindwhipper,mindwhipper,self
Minebit,minebit,self
minecraft,minecraft,self
MineFriff,minefriff,self
MineScript,minescript,self
Mineso,mineso,self
MineStax,minestax,self
Mini-Flak,mini-flak,self
mini-ml,mini-ml,self
MiniBitMove,minibitmove,self
MiniBrainflop,minibrainflop,self
Minic,minic,self
Minicode,minicode,self
minid,minid,self
minidsdb,minidsdb,self
Minifuck,minifuck,self
Minifuck-2D,minifuck-2d,self
Minigolf,minigolf,self
minihaskell,minihaskell,self
minikanren,minikanren,self
Minil,minil,self
minilang,minilang,self
Minim,minim,self
Minimal,minimal,self
Minimal assembly language,minimal-assembly-language,self
Minimal operation language,minimal-operation-language,self
Minimal-2D,minimal-2d,self
Minimalbf,minimalbf,self
MiniMAX,minimax,self
Minimialized Programming Language,minimialized-programming-language,self
Minimialized Programming Language 2,minimialized-programming-language-2,self
Minimized BF,minimized-bf,self
miniml,miniml,self
miniml-error,miniml-error,self
Minimum,minimum,self
minion,minion,self
MiniPig,minipig,self
miniprolog,miniprolog,self
Minipy,minipy,self
MinISCule,miniscule,self
MiniStringFuck,ministringfuck,self
Minitable,minitable,self
Minitree,minitree,self
MiniUSPL,miniuspl,self
minivital,minivital,self
MiniYAML,miniyaml,self
minizinc,minizinc,self
MiniZinc Data,minizinc-data,self
Minkolang,minkolang,self
Minks,minks,self
minopt,minopt,self
@minor!,minor,self
Minreg the Cat,minreg-the-cat,self
Minscode,minscode,self
Minsky Swap,minsky-swap,self
Minskyfuck,minskyfuck,self
mint,mint,self
Mint remake,mint-remake,self
Minus,minus,self
MinusGreater,minusgreater,self
MinusOrPlus,minusorplus,self
mips,mips,self
mir,mir,self
mirager,mirager,self
mirah,mirah,self
miranda,miranda,self
miranim,miranim,self
mirc,mirc,self
mIRC Script,mirc-script,self
mirfac,mirfac,self
MIRROR,mirror,self
mirth,mirth,self
MISC,misc,self
MISC-x86,misc-x86,self
Miscmisc2,miscmisc2,self
Miser,miser,self
Miserie,miserie,self
Mishmash,mishmash,self
miso-framework,miso-framework,self
Misprefix,misprefix,self
misty,misty,self
miva,miva,self
Miw,miw,self
MIX,mix,self
MIX (Knuth),mix-knuth,self
Mixed,mixed,self
mizar,mizar,self
ml,ml,self
mlab,mlab,self
MLang,mlang,self
MLang (Mihai Popa),mlang-mihai-popa,self
mlatu,mlatu,self
Mlatu-6,mlatu-6,self
mlir,mlir,self
mlisp2,mlisp2,self
mlite,mlite,self
mlpolyr,mlpolyr,self
mlscript,mlscript,self
mltt,mltt,self
MM1char,mm1char,self
mma,wolfram-language,linguist
mmcif,mmcif,self
mmix,mmix,self
Mmmm(),mmmm,self
MMP,mmp,self
Mеmоrу,mmr,self
mmsearch,mmsearch,self
mmx,mmx,self
M×N-Dimensional Brainfuck,mn-dimensional-brainfuck,self
Mneme,mneme,self
MNNBFSL,mnnbfsl,self
Moaiscript,moaiscript,self
Moanfuck,moanfuck,self
Mobius,mobius,self
Mobius brainfuck,mobius-brainfuck,self
mobl,mobl,self
mobl-lang,mobl-lang,self
moby-programming-language,moby-programming-language,self
mochajs,mochajs,self
mochi,mochi,self
mockingbird-notation,mockingbird-notation,self
mocklisp,mocklisp,self
ModanShogi,modanshogi,self
modcap,modcap,self
Mode Spam,mode-spam,self
model-204,model-204,self
model-k,model-k,self
modelica,modelica,self
Moditape,moditape,self
modl,modl,self
modlisp,modlisp,self
modsim-iii,modsim-iii,self
modula,modula,self
modula-2,modula-2,self
modula-2p,modula-2p,self
Modula-3,modula-3,self
modula-3-star,modula-3-star,self
modula-p,modula-p,self
modula-r,modula-r,self
modular-prolog,modular-prolog,self
module-management-system,module-management-system,self
Modulo,modulo,self
Modulous,modulous,self
ModulR,modulr,self
Moed,moed,self
moescript,moescript,self
Mogus,mogus,self
moinmoin,moinmoin,self
moirai,moirai,self
Mojifunge,mojifunge,self
mojo,mojo,self
Mojo (programming language),mojo-programming-language,self
molecular-query-language,molecular-query-language,self
molfile-format,molfile-format,self
molog,molog,self
Mom please get me so me zucchini from sho p,mom-please-get-me-so-me-zucchini-from-sho-p,self
Momema,momema,self
Mona Lisa,mona-lisa,self
monaco,monaco,self
mond,mond,self
monesa,monesa,self
mongodb,mongodb,self
monkey,monkey,self
Monkey C,monkey-c,self
MonkeyCode,monkeycode,self
Monkeys,monkeys,self
monkeyx,monkeyx,self
Monky,monky,self
MONOD,monod,self
monodevelop-editor,monodevelop-editor,self
Monofuck,monofuck,self
Monolog,monolog,self
monte,monte,self
moo,moo,self
Moocode,moocode,self
mool,mool,self
MoonBit,moonbit,self
moonrock-basic-compiler,moonrock-basic-compiler,self
MoonScript,moonscript,self
moose,moose,self
moose64,moose64,self
!MORE,more,self
MoreMathRPN,moremathrpn,self
MoreThanZero,morethanzero,self
morfa,morfa,self
morfik,morfik,self
Mornington Crescent,mornington-crescent,self
morphe,morphe,self
morphism,morphism,self
morse-code,morse-code,self
Morsefuck,morsefuck,self
Morshu,morshu,self
Morte,morte,self
mortran,mortran,self
mosaic,mosaic,self
Mostawesomeprogramminglanguage,mostawesomeprogramminglanguage,self
Mot,mot,self
Motherf,motherf,self
motif-software,motif-software,self
Motoko,motoko,self
Motorola 68K Assembly,motorola-68k-assembly,self
Motorway,motorway,self
mountain,mountain,self
Mountain/Old,mountain-old,self
mouse,mouse,self
mouse4,mouse4,self
Mov,mov,self
move,move,self
MoveIt,moveit,self
Movesum,movesum,self
Movi,movi,self
Movielength,movielength,self
Moving donut,moving-donut,self
MovLang,movlang,self
Mox,mox,self
moxie,moxie,self
Moxy,moxy,self
moya,moya,self
mp3,mp3,self
mp3-format,mp3-format,self
mp4,mp4,self
MPEL,mpel,self
mpgs,mpgs,self
mpl,mpl,self
mps,jetbrains-mps,linguist
mps,mps,self
mps-format,mps-format,self
mpsx,mpsx,self
mql,mql,self
MQL4,mql4,self
MQL5,mql5,self
mqtt,mqtt,self
mrdb,mrdb,self
MS-DOS Batch,ms-dos-batch,self
ms2,ms2,self
mscgen,mscgen,self
MSFE,msfe,self
MSFE++,msfe-plus-plus,self
msg-84,msg-84,self
msl,msl,self
msp430,msp430,self
MSR,msr,self
MØSS,mss,self
msx-basic,msx-basic,self
mtml,mtml,self
mu,mu,self
Mu6,mu6,self
muddl,muddl,self
Muddle,muddle,self
Muddle++,muddle-plus-plus,self
mudlle,mudlle,self
muf,muf,self
mufp,mufp,self
Mugh brains,mugh-brains,self
mugo,mugo,self
Mukha,mukha,self
mul-t,mul-t,self
muldis,muldis,self
Multeq,multeq,self
Multi-adjoint logic programming,multi-adjoint-logic-programming,self
Multi-Set Manipulator,multi-set-manipulator,self
Multi-Set Manipulator/Smaller,multi-set-manipulator-smaller,self
Multi-Set Manipulator/String,multi-set-manipulator-string,self
Multi-Set Manipulator/Subset,multi-set-manipulator-subset,self
multi-user-basic,multi-user-basic,self
multiaddr,multiaddr,self
multibase,multibase,self
MultiBrain,multibrain,self
multicodec,multicodec,self
multics,multics,self
Multidodecagony,multidodecagony,self
multigame,multigame,self
multihash-hash-function,multihash-hash-function,self
Multiline,multiline,self
Multiplicity,multiplicity,self
Multiply,multiply,self
Multiply/V2,multiply-v2,self
Multiprocessing,multiprocessing,self
MultiScript,multiscript,self
MultiStacker,multistacker,self
Multleq,multleq,self
mumath,mumath,self
mumps,m,linguist
mumps,mumps,self
mums,mums,self
mun-lang,mun-lang,self
munin,munin,self
muon,muon,self
mupad,mupad,self
Muppp,muppp,self
Muriel,muriel,self
murmur-hash-function,murmur-hash-function,self
Muse,muse,self
mushroom,mushroom,self
Mushy! :3,mushy-3,self
music-sp,music-sp,self
Musical notes,musical-notes,self
Musical-X,musical-x,self
musicxml,musicxml,self
musimp,musimp,self
musp,musp,self
mustache,mustache,self
musys,musys,self
Mutating Stack Machine,mutating-stack-machine,self
Mutt Machine,mutt-machine,self
Mutual Modification Machine,mutual-modification-machine,self
Mutzerium,mutzerium,self
Muxcomp,muxcomp,self
Muxleq,muxleq,self
mvel,mvel,self
mvl,mvl,self
mxml,mxml,self
My Unreliable Past,my-unreliable-past,self
My-new-esolang.txt,my-new-esolang.txt,self
mybb,mybb,self
Mycelium,mycelium,self
mycroft,mycroft,self
myghty,myghty,self
myia,myia,self
MyOwnLanguage,myownlanguage,self
mypy,mypy,self
myrddin,myrddin,self
mys,mys,self
MyScript,myscript,self
mysql,mysql,self
Mystery,mystery,self
Mystical,mystical,self
Myth,myth,self
MythLang,mythlang,self
mythryl,mythryl,self
n,n,self
"N Bits, N2^(N-1) Bytes",n-bits-n2-n-1-bytes,self
N Refine,n-refine,self
'N-DCNC,n-dcnc,self
n-prolog,n-prolog,self
n-triples,n-triples,self
N-Type,n-type,self
N10,n10,self
N3STS,n3sts,self
NABC,nabc,self
Nabd,nabd,self
nadesiko,nadesiko,self
Nagawooski,nagawooski,self
nail,nail,self
Nairb,nairb,self
nakl,nakl,self
"name,",name,self
NameError,nameerror,self
NameError without a quine,nameerror-without-a-quine,self
NameError without a quine with a quine,nameerror-without-a-quine-with-a-quine,self
NameError without a quine with a quine without a quine,nameerror-without-a-quine-with-a-quine-without-a-quine,self
NameError without a quine with a quine without a quine with a quine,nameerror-without-a-quine-with-a-quine-without-a-quine-with-a-quine,self
NameError without a quine with a quine without a quine with a quine without a quine,nameerror-without-a-quine-with-a-quine-without-a-quine-with-a-quine-without-a-quine,self
NameError without a quine with a quine without a quine with a quine without a quine with a quine,nameerror-without-a-quine-with-a-quine-without-a-quine-with-a-quine-without-a-quine-with-a-quine,self
NameError without a quine with a quine without a quine with a quine without a quine with an iterating quine,nameerror-without-a-quine-with-a-quine-without-a-quine-with-a-quine-without-a-quine-with-an-iterating-quine,self
Nameless language,nameless-language,self
Nand1,nand1,self
Nandarin,nandarin,self
Nandypants,nandypants,self
nano-editor,nano-editor,self
Nanofuck,nanofuck,self
Nanofunge,nanofunge,self
nanorc,nanorc,self
napier88,napier88,self
napss,napss,self
NARchy,narchy,self
nargo,noir,linguist
narpl,narpl,self
nasal,nasal,self
NASL,nasl,self
nasm,assembly,linguist
nasm,nasm,self
nassi-shneiderman-charts,nassi-shneiderman-charts,self
Natas Liah,natas-liah,self
native-structured-storage,native-structured-storage,self
nato-phonetic-alphabet,nato-phonetic-alphabet,self
natural,natural,self
Natyre,natyre,self
navier-stokes-equation,navier-stokes-equation,self
Navrytl,navrytl,self
nawk,nawk,self
Naz,naz,self
NB,nb,self
ncl,ncl,self
NDBall,ndball,self
NDBall Extended,ndball-extended,self
Ndef,ndef,self
Ndef++,ndef-plus-plus,self
Ndeql,ndeql,self
Ndim,ndim,self
ndl,ndl,self
ℕDQ,ndq,self
ne-on,neon,linguist
near,near,self
Near-Brainfuck,near-brainfuck,self
nearley,nearley,self
Neat,neat,self
neater,neater,self
Neb's Art,neb-s-art,self
nebula,nebula,self
Nebulang,nebulang,self
Neck Sheen,neck-sheen,self
nectar,nectar,self
Needle,needle,self
neeilang,neeilang,self
Neg,neg,self
NegaPosi,negaposi,self
NEGATOR,negator,self
NEH,neh,self
Nein.,nein.,self
neko,neko,self
neliac,neliac,self
Nellephant,nellephant,self
nelua,nelua,self
nemerle,nemerle,self
neo4j,neo4j,self
Neoff,neoff,self
NEON,neon,self
NeoSnippet,vim-snippet,linguist
neovim,neovim,self
neralie-format,neralie-format,self
nesc,nesc,self
nesl,nesl,self
ness,ness,self
()NEST(),nest,self
nested-context-language,nested-context-language,self
nestedtext,nestedtext,self
NestFuck,nestfuck,self
Nesting lines on big complicated trees and definitely not inspired by a conlang i made sometime,nesting-lines-on-big-complicated-trees-and-definitely-not-inspired-by-a-conlang-i-made-sometime,self
Nestplate,nestplate,self
net-format,net-format,self
netbasic,netbasic,self
netbeans-editor,netbeans-editor,self
NetBytes,netbytes,self
netform,netform,self
NetFuck,netfuck,self
netlib,netlib,self
netlinx,netlinx,self
NetLinx+ERB,netlinx+erb,self
netlogo,netlogo,self
netrexx,netrexx,self
netscript,netscript,self
nette object notation,neon,linguist
Network Headache,network-headache,self
network-control-language,network-control-language,self
Neucomp,neucomp,self
Neural Brainfuck,neural-brainfuck,self
neuronc,neuronc,self
neut,neut,self
neutron,neutron,self
never,never,self
Never Gonna Fuck You Up,never-gonna-fuck-you-up,self
NeverGonna,nevergonna,self
Nevermind,nevermind,self
Nevermore,nevermore,self
Newbiefuck,newbiefuck,self
newclay,newclay,self
NewFuck,newfuck,self
newick-format,newick-format,self
"""NewLine"",",newline,self
newlisp,newlisp,self
newp,newp,self
NEWS,news,self
newspeak,newspeak,self
newsqueak,newsqueak,self
newton,newton,self
Newton's Third Nightmare,newton-s-third-nightmare,self
newtonscript,newtonscript,self
nexml,nexml,self
Next,next,self
Next Word Of The Week,next-word-of-the-week,self
nextflow,nextflow,self
nexus-format,nexus-format,self
nfql,nfql,self
NFuck,nfuck,self
NGGYU,nggyu,self
Nginx,nginx,self
nginx configuration file,nginx,linguist
nginx-config,nginx-config,self
ngl-programming-language,ngl-programming-language,self
ngnk,ngnk,self
ngql,ngql,self
ngs,ngs,self
NH₃,nh3,self
Nhohnhehr,nhohnhehr,self
nhx,nhx,self
Ni,ni,self
NIAGOAVR,niagoavr,self
nial,nial,self
nianiolang,nianiolang,self
Niblet,niblet,self
nice,nice,self
Nickel,nickel,self
nickle,nickle,self
Night Shift,night-shift,self
Nightmare,nightmare,self
nikl,nikl,self
nil,nil,self
Nile,nile,self
nilscript,nilscript,self
nim,nim,self
Nim (programming language),nim-programming-language,self
nimble-pm,nimble-pm,self
Nimi pali,nimi-pali,self
nimrod,nimrod,self
nimskull,nimskull,self
Nine,nine,self
Nine-hundred-eleven,nine-hundred-eleven,self
Niner,niner,self
ninja,ninja,self
Nio,nio,self
nios,nios,self
NIP,nip,self
nirvana,nirvana,self
nit,nit,self
nix,nix,self
nixos,nix,linguist
nixos,nixos,self
njcl,njcl,self
njk,nunjucks,linguist
nl,nl,self
nlpl,nlpl,self
NLRNIS,nlrnis,self
nltk,nltk,self
nml,nml,self
NMODL,nmodl,self
Nndstojmp,nndstojmp,self
nntp,nntp,self
NNVText,nnvtext,self
NNYRLD,nnyrld,self
No Instructions,no-instructions,self
"No Literals, Gotos Only, Final Destination!",no-literals-gotos-only-final-destination,self
No mans fish,no-mans-fish,self
NO(t) MORE(than),no-t-more-than,self
NO WAY? NO WAY!,no-way-no-way,self
No.,no.,self
No.js,no.js,self
No.pe.,no.pe.,self
№15,no15,self
№28,no28,self
noah,noah,self
Noassign,noassign,self
NOB,nob,self
Noback Machine,noback-machine,self
NoCap,nocap,self
Nocent,nocent,self
Nock,nock,self
NoCode,nocode,self
NoComment,nocomment,self
nodal,nodal,self
node,javascript,linguist
nodejs,nodejs,self
NoError,noerror,self
NohtyP,nohtyp,self
Noid,noid,self
Noida,noida,self
Noir,noir,self
NOisE,noise,self
noisecraft,noisecraft,self
Noisett,noisett,self
Noit o' mnain gelb,noit-o-mnain-gelb,self
Noit o' mnain worb,noit-o-mnain-worb,self
nomad,nomad,self
nomad-software,nomad-software,self
nomnoml,nomnoml,self
noms-db,noms-db,self
Non,non,self
Nondescript,nondescript,self
Nondeterministic Super Mario Bros.,nondeterministic-super-mario-bros.,self
none,none,self
Nonsense Query List,nonsense-query-list,self
NonSkip,nonskip,self
Nonstraightforward,nonstraightforward,self
NOO!,noo,self
Noobinary,noobinary,self
noodle,noodle,self
Noodle Soup,noodle-soup,self
noon,noon,self
NOP (esolang),nop-esolang,self
nop-2,nop-2,self
Nope,nope,self
Nope.,nope.,self
Nope. with no quine,nope.-with-no-quine,self
Nope. without a quine,nope.-without-a-quine,self
Nope. without a quine including cheating ones,nope.-without-a-quine-including-cheating-ones,self
Nopfunge,nopfunge,self
Nopfunge Solid,nopfunge-solid,self
NopLWSI,noplwsi,self
NOPQ,nopq,self
NOPQRST,nopqrst,self
Nopstacle,nopstacle,self
NOR,nor,self
NOR Machine,nor-machine,self
Nor-Graf,nor-graf,self
NoRAL,noral,self
nord,nord,self
Norfuck,norfuck,self
Nori.io,nori.io,self
normal-distribution-equation,normal-distribution-equation,self
Normalcalc,normalcalc,self
Normalized Fumber,normalized-fumber,self
Nors,nors,self
northstar-basic,northstar-basic,self
nosica,nosica,self
nostr,nostr,self
NoSubject,nosubject,self
Not,not,self
Not a brainfuck derivative,not-a-brainfuck-derivative,self
NOT A PROGRAM,not-a-program,self
Not A Programming Language,not-a-programming-language,self
Not finite Ioop,not-finite-ioop,self
Not finite loop,not-finite-loop,self
Not fish,not-fish,self
Not Python,not-python,self
Not The Main Worb,not-the-main-worb,self
Not-Quite-Laconic,not-quite-laconic,self
notation3,notation3,self
NotBrainFuck,notbrainfuck,self
note,note,self
notepad-editor,notepad-editor,self
notepad-plus-plus-editor,notepad-plus-plus-editor,self
Notf,notf,self
Nothing,nothing,self
"Nothing Of-course, Timeless Hitchhikes In New Gardens",nothing-of-course-timeless-hitchhikes-in-new-gardens,self
NotsopureVelato,notsopurevelato,self
noulith,noulith,self
Nouse,nouse,self
nova-editor,nova-editor,self
Novar,novar,self
Novice,novice,self
noweb,noweb,self
np,np,self
NPFuck,npfuck,self
npl,npl,self
npl-lang,npl-lang,self
NPM Config,npm-config,self
npm-pm,npm-pm,self
npmrc,npm-config,linguist
npy,npy,self
NQ,nq,self
nqc,nqc,self
Nqubl,nqubl,self
nrl,nrl,self
nroff,nroff,self
nroff,roff,linguist
NS!,ns,self
ns-basic,ns-basic,self
Ns2dL,ns2dl,self
NScript,nscript,self
nsis,nsis,self
nsl,nsl,self
NTCM,ntcm,self
NTFJ,ntfj,self
ntfs,ntfs,self
ntp,ntp,self
Ntsomgivl,ntsomgivl,self
nu,nu,self
nu-prolog,nu-prolog,self
nu-script,nushell,linguist
nua-prolog,nua-prolog,self
NucleotideBF (nBF),nucleotidebf-nbf,self
nuget-pm,nuget-pm,self
nul-lang,nul-lang,self
nulan,nulan,self
!NULL,null,self
NULL-NONE NOTHING,null-none-nothing,self
Nulla,nulla,self
Nullary,nullary,self
Nullinullinull,nullinullinull,self
NullScript 1,nullscript-1,self
NullScript 2,nullscript-2,self
@NUM,num,self
numba,numba,self
