lang_id,canonical_name,source_flags,types,extensions,first_appeared,homepage,paradigms,typing,designed_by,influenced_by,hello_world,linguist_key,evidence_urls,notes,in_pldb,in_linguist,in_wikipedia,in_esolang,has_extensions,has_paradigm,has_typing,has_hello_world,source_count,alias_count,hyperpolyglot_name,in_hyperpolyglot,hp_type,hp_group,hp_color,pygments_name,in_pygments,pygments_module,pygments_class,pygments_aliases,pygments_filenames,pygments_mimetypes,in_rosettacode,rosettacode_name,rosettacode_url,rosettacode_summary,rosettacode_tasks_count
objvlisp,objvlisp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
objvprolog,objvprolog,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
obliq,obliq,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oblivia,OBLIVIA,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
obrainfuck,OBrainfuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
obscure,obscure,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
observable-framework,observable-framework,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
observable-lang,observable-lang,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
observable-plot,observable-plot,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
obsidian,obsidian,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
obsidian-lang,obsidian-lang,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
obython,Obython,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ocaml,ocaml,linguist;pldb,,.eliom .eliomi .ml .ml4 .mli .mll .mly,,,,,,,False,OCaml,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,1,OCaml,True,Programming,,#3be133,OcamlLexer,True,pygments.lexers.ml,OCaml,ocaml,*.ml;*.mli;*.mll;*.mly,text/x-ocaml,True,OCaml,https://rosettacode.org/wiki/OCaml,,692
occam,occam,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,True,Occam,https://rosettacode.org/wiki/Occam,,2
occam-2,occam-2,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
occam-pi,occam-pi,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ocl,ocl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ocoo,OCOO,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ocpl,OCPL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
octave,octave,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,OctaveLexer,True,pygments.lexers.matlab,Octave,octave,*.m,text/octave,False,,,,0
octive,Octive,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
octo,Octo,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
octopus,octopus,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
octothorpe,Octothorpe,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
octune,octune,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
odasjoi,Odasjoi,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
odata,odata,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
odbc,odbc,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oddball,ODDBALL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oddjump,Oddjump,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oddy,Oddy,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oden,oden,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
odin,odin,linguist;pldb,,.odin,,,,,,,False,Odin,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,3,Odin,True,Programming,,#60AFFE,OdinLexer,True,pygments.lexers.archetype,ODIN,odin,*.odin,text/odin,True,Odin,https://rosettacode.org/wiki/Odin,,78
odrl,odrl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
odtizuda,Odtizuda,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oeiscript,OEIScript,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oem,oem,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ofc,OFC,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
off,off,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
official,OFFICIAL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ofl,ofl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oforth,oforth,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,True,Oforth,https://rosettacode.org/wiki/Oforth,,308
ofx,ofx,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ogdl,ogdl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ogel,OGEL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ogham-plus-plus,Ogham++,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ognl,ognl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ogu,Ogú,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oh-fuck,"Oh, fuck!",esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oh-oh-oh-oh-oh,Oh oh oh oh oh,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oh-yeah,"Oh, yeah",esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ohaskell,ohaskell,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ohayo,ohayo,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ohe,OHE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ohm,ohm,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oifi,Oifi,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oil,oil,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
oisc-2,OISC:2,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oisc-2bis,OISC:2bis,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oisc-3,OISC:3,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oiscalypse,OISCalypse,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oiscalypse-with-i-o,OISCalypse with I/O,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ok,ok,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
okayako,Okayako,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olc,olc,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
old-branjunk,Old Branjunk,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
old-gammascript,Old GammaScript,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oldas,oldas,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ole-protocol,ole-protocol,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olga,olga,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oli,oli,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oliver,oliver,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olleh,OlleH,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olnmln,OLNMLN,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olog,olog,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olus2000,Olus2000,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olvashato,Olvasható,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
olympus,Olympus,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
om,om,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
omam,Omam,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omar,omar,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omega,omega,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,True,Omega,https://rosettacode.org/wiki/Omega,,1
omegalang,OmegaLang,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omegaplex,Omegaplex,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ometa,ometa,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omg-idl,omg-idl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,OmgIdlLexer,True,pygments.lexers.c_like,OMG Interface Definition Language,omg-idl,*.idl;*.pidl,,False,,,,0
omgrofl,omgrofl,esolang;linguist;pldb,esolang,.omgrofl,,,,,,,False,Omgrofl,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,True,True,False,False,False,3,1,Omgrofl,True,Programming,,#cabbff,,False,,,,,,False,,,,0
omicron,Omicron,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omikron-basic,omikron-basic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omit,Omit,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnet-plus-plus-msg,OMNeT++ MSG,linguist,,.msg,,,,,,,False,OMNeT++ MSG,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
omnet-plus-plus-ned,OMNeT++ NED,linguist,,.ned,,,,,,,False,OMNeT++ NED,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
omnifuck,Omnifuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnimark,omnimark,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,True,OmniMark,https://rosettacode.org/wiki/OmniMark,,20
omnis-clocha-clochabilis-in-clocherio-clochando-clochans-clochativo-clochare-facit-clochabiliter-clochantes,Omnis Clocha Clochabilis in Clocherio Clochando Clochans Clochativo Clochare facit Clochabiliter Clochantes,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnis-studio,omnis-studio,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnitab,omnitab,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnitab-80,omnitab-80,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnitab-ii,omnitab-ii,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
on-off,On/Off,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
on-the-way-to-who-knows-where,ON THE WAY TO WHO KNOWS WHERE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-tailcalled,One (Tailcalled),esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-way,ONE WAY,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-instruction-cyclic-tag,One-Instruction Cyclic Tag,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-man-language,one-man-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onecode-fergusq,Onecode (Fergusq),esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onefuck,OneFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oneline,OneLine,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oneliner,Oneliner,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onesharp,Onesharp,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onex,onex,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oniguruma,oniguruma,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onione,Onione,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
only-4-commands,ONLY 4 COMMANDS,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onnx,onnx,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onov,Onov,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onoz,Onoz,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onyx,onyx,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,True,Onyx,https://rosettacode.org/wiki/Onyx,,8
oo+vfuck,O⟴o+vFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooc,ooc,linguist;pldb,,.ooc,,,,,,,False,ooc,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,1,ooc,True,Programming,,#b0b77e,OocLexer,True,pygments.lexers.ooc,Ooc,ooc,*.ooc,text/x-ooc,True,OOC,https://rosettacode.org/wiki/OOC,,14
oof,Oof,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooh,Ooh,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ook,ook,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
ook-+,Ook!+,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oolang,OOLANG,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oolp,oolp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooo-code,OOo CODE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooool,OOOOL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oopal,oopal,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oops,oops,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oops-all-functions,Oops! all functions,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oopsilon,oopsilon,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oopsp,oopsp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ootpl,OOTPL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooxml,ooxml,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oozlybub-and-murphy,Oozlybub and Murphy,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
op,Op,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opa,opa,linguist;pldb,,.opa,,,,,,,False,Opa,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,1,Opa,True,Programming,,,OpaLexer,True,pygments.lexers.ml,Opa,opa,*.opa,text/x-opa,True,Opa,https://rosettacode.org/wiki/Opa,,1
opal,opal,esolang;linguist;pldb,esolang,.opal,,,,,,,False,Opal,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,True,True,False,False,False,3,1,Opal,True,Programming,,#f7ede0,,False,,,,,,False,,,,0
opam-pm,opam-pm,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opb-format,opb-format,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opcode,Opcode,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
open-policy-agent,Open Policy Agent,linguist,,.rego,,,,,,,False,Open Policy Agent,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,True,False,False,False,1,1,Open Policy Agent,True,Programming,,,RegoLexer,True,pygments.lexers.rego,Rego,rego,*.rego,text/x-rego,False,,,,0
open-nn,open-nn,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
open-shading-language,open-shading-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
