lang_id,canonical_name,source_flags,types,extensions,first_appeared,homepage,paradigms,typing,designed_by,influenced_by,hello_world,linguist_key,evidence_urls,notes,in_pldb,in_linguist,in_wikipedia,in_esolang,esolang_url,has_extensions,has_paradigm,has_typing,has_hello_world,source_count,alias_count,hyperpolyglot_name,in_hyperpolyglot,hp_type,hp_group,hp_color,pygments_name,in_pygments,pygments_module,pygments_class,pygments_aliases,pygments_filenames,pygments_mimetypes,in_rosettacode,rosettacode_name,rosettacode_url,rosettacode_summary,rosettacode_tasks_count
omnet-plus-plus-msg,OMNeT++ MSG,linguist,,.msg,,,,,,,False,OMNeT++ MSG,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
omnet-plus-plus-ned,OMNeT++ NED,linguist,,.ned,,,,,,,False,OMNeT++ NED,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
omnifuck,Omnifuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Omnifuck,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnimark,omnimark,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnis-clocha-clochabilis-in-clocherio-clochando-clochans-clochativo-clochare-facit-clochabiliter-clochantes,Omnis Clocha Clochabilis in Clocherio Clochando Clochans Clochativo Clochare facit Clochabiliter Clochantes,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Omnis_Clocha_Clochabilis_in_Clocherio_Clochando_Clochans_Clochativo_Clochare_facit_Clochabiliter_Clochantes,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnis-studio,omnis-studio,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnitab,omnitab,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnitab-80,omnitab-80,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
omnitab-ii,omnitab-ii,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
on-off,On/Off,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/On%2FOff,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
on-the-way-to-who-knows-where,ON THE WAY TO WHO KNOWS WHERE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/ON_THE_WAY_TO_WHO_KNOWS_WHERE,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-tailcalled,One (Tailcalled),esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/One_%28Tailcalled%29,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-way,ONE WAY,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/ONE_WAY,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-instruction-cyclic-tag,One-Instruction Cyclic Tag,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/One-Instruction_Cyclic_Tag,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
one-man-language,one-man-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onecode-fergusq,Onecode (Fergusq),esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Onecode_%28Fergusq%29,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onefuck,OneFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OneFuck,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oneline,OneLine,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OneLine,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oneliner,Oneliner,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Oneliner,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onesharp,Onesharp,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Onesharp,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onex,onex,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oniguruma,oniguruma,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onione,Onione,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Onione,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
only-4-commands,ONLY 4 COMMANDS,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/ONLY_4_COMMANDS,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onnx,onnx,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onov,Onov,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Onov,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onoz,Onoz,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Onoz,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
onyx,onyx,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oo+vfuck,O⟴o+vFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/O%E2%9F%B4o%2BvFuck,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooc,ooc,linguist;pldb,,.ooc,,,,,,,False,ooc,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
oof,Oof,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Oof,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooh,Ooh,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Ooh,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ook,ook,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Ook%21,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
ook-+,Ook!+,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Ook%21%2B,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oolang,OOLANG,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OOLANG,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oolp,oolp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooo-code,OOo CODE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OOo_CODE,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooool,OOOOL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OOOOL,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oopal,oopal,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oops,oops,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oops-all-functions,Oops! all functions,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Oops%21_all_functions,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oopsilon,oopsilon,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oopsp,oopsp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ootpl,OOTPL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OOTPL,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ooxml,ooxml,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oozlybub-and-murphy,Oozlybub and Murphy,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Oozlybub_and_Murphy,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
op,Op,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Op,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opa,opa,linguist;pldb,,.opa,,,,,,,False,Opa,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
opal,opal,esolang;linguist;pldb,esolang,.opal,,,,,,,False,Opal,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,True,https://esolangs.org/wiki/Opal,True,False,False,False,3,1,,False,,,,,False,,,,,,False,,,,0
opam-pm,opam-pm,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opb-format,opb-format,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opcode,Opcode,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Opcode,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
open-policy-agent,Open Policy Agent,linguist,,.rego,,,,,,,False,Open Policy Agent,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
open-nn,open-nn,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
open-shading-language,open-shading-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openada,openada,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openapi-specification-v2,OpenAPI Specification v2,linguist,,,,,,,,,False,OpenAPI Specification v2,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,False,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
openapi-specification-v3,OpenAPI Specification v3,linguist,,,,,,,,,False,OpenAPI Specification v3,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,False,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,0
opencl,opencl,linguist;pldb,,.cl .opencl,,,,,,,False,OpenCL,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
opencomal,opencomal,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opencv,opencv,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opendoc-protocol,opendoc-protocol,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openedge-abl,OpenEdge ABL,linguist,,.cls .p .w,,,,,,,False,OpenEdge ABL,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,4,,False,,,,,False,,,,,,False,,,,0
openedge-advanced-business-language,openedge-advanced-business-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openexr-format,openexr-format,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openflow,openflow,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opengl,opengl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opengraph,opengraph,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openlisp,openlisp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openmusic,openmusic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openqasm,OpenQASM,linguist;wikipedia,,.qasm,,,,,,,False,OpenQASM,https://en.wikipedia.org/wiki/List_of_programming_languages;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,True,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
openrc-runscript,openrc-runscript,linguist;pldb,,,,,,,,,False,OpenRC runscript,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,False,False,False,False,2,2,,False,,,,,False,,,,,,False,,,,0
openroad,openroad,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openscad,openscad,linguist;pldb,,.scad,,,,,,,False,OpenSCAD,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
openspice,openspice,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openstep-property-list,OpenStep Property List,linguist,,.glyphs .plist,,,,,,,False,OpenStep Property List,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openstreetcode,OpenStreetCode,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OpenStreetCode,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opentype-feature-file,opentype-feature-file,linguist;pldb,,.fea,,,,,,,False,OpenType Feature File,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,True,True,False,False,,True,False,False,False,2,2,,False,,,,,False,,,,,,False,,,,0
openvera,openvera,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
openverse,openverse,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opera-ghost-language,Opera Ghost Language,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Opera_Ghost_Language,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
operation,Operation,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Operation,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
operational-control-language,operational-control-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
operon,operon,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opf,Opf,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Opf,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opl,opl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opl-langage-informatique,opl-langage-informatique,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opml,opml,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
opp,opp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ops,ops,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ops-3,ops-3,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ops5,ops5,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
optimism,Optimism,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Optimism,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
optimization-programming-language,optimization-programming-language,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
optimized-systems-software,optimized-systems-software,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
optimj,optimj,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
option-list,Option List,linguist,,,,,,,,,False,Option List,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,False,False,False,False,1,3,,False,,,,,False,,,,,,False,,,,0
or,!or,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/%21or,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
or-plus-plus,Or++,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Or%2B%2B,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
or+3,Or+3,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Or%2B3,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ora,Ora,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Ora,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oracle,oracle,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oracle-java,oracle-java,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orange,orange,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orbit-virtual-machine,Orbit virtual machine,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Orbit_virtual_machine,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orc-format,orc-format,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orc-lang,orc-lang,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orca,orca,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,True,False,False,True,https://esolangs.org/wiki/Orca,False,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,0
orca-lang,orca-lang,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orca-pl,orca-pl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
order,order,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ordinalfuck,OrdinalFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OrdinalFuck,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oregano,oregano,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oreo,OREO,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OREO,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
org,Org,linguist,,.org,,,,,,,False,Org,https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,False,True,False,False,,True,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orient-db,orient-db,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orient84-k,orient84-k,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ork,ORK,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/ORK,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orlog,orlog,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oroogu,Oroogu,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Oroogu,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ors,ORS,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/ORS,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orthagonal,Orthagonal,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Orthagonal,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
orthogonal,Orthogonal,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Orthogonal,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oscolang,OSColang,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OSColang,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ose,OSE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OSE,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
oshd,Oshd,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Oshd,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
osiris,osiris,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
osis,Osis,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Osis,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
osl-2,osl-2,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
osmarkscalculator,Osmarkscalculator,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/Osmarkscalculator,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
osql,osql,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
otoh,OTOH,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/OTOH,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ots,OΔTS,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Category:Languages,,False,False,False,True,https://esolangs.org/wiki/O%CE%94TS,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
ottawa-euclid,ottawa-euclid,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,0
