pl_id,sha1_git,sample_path,qualified_swhid,bare_swhid,rev_swhid,ori_swhid,cnt_known,rev_known,ori_known,all_known,checked_at
pl/tsql,208f7fec9e6092c3253088427bc5d6c2fe69f050,samples/pl/tsql/208f7fec9e6092c3253088427bc5d6c2fe69f050/metadata.json,swh:1:cnt:208f7fec9e6092c3253088427bc5d6c2fe69f050;origin=https://github.com/PNNL-Comp-Mass-Spec/DBSchema_DMS;anchor=swh:1:rev:b3fe150766644acb8c82e5900ba1b642233b8e05;path=/DMS5/Schema_LOC_DMS_Ops_Admin.sql,swh:1:cnt:208f7fec9e6092c3253088427bc5d6c2fe69f050,swh:1:rev:b3fe150766644acb8c82e5900ba1b642233b8e05,swh:1:ori:6e9d9888832ae42a495ce24134e1769e35eb8772,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/elvish,4a5381e4988a27da76108455ffa2ca5f5ed7d2c8,samples/pl/elvish/4a5381e4988a27da76108455ffa2ca5f5ed7d2c8/metadata.json,swh:1:cnt:4a5381e4988a27da76108455ffa2ca5f5ed7d2c8;origin=https://github.com/elves/elvish;anchor=swh:1:rev:22e8a892fd9a3955fbf5f79d85198ca1648ce028;path=/pkg/eval/eval.d.elv,swh:1:cnt:4a5381e4988a27da76108455ffa2ca5f5ed7d2c8,swh:1:rev:22e8a892fd9a3955fbf5f79d85198ca1648ce028,swh:1:ori:c1a6d76d744a86a7650d6bdb6978a6e47ea8835b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/moonbit,3a15c1330353c5db2b76743df0049ecf3e88af05,samples/pl/moonbit/3a15c1330353c5db2b76743df0049ecf3e88af05/metadata.json,swh:1:cnt:3a15c1330353c5db2b76743df0049ecf3e88af05;origin=https://github.com/bytecodealliance/wit-bindgen;anchor=swh:1:rev:d333137e4a6238de4c54987d2ff123f66ab92069;path=/crates/moonbit/src/ffi/async_primitive.mbt,swh:1:cnt:3a15c1330353c5db2b76743df0049ecf3e88af05,swh:1:rev:d333137e4a6238de4c54987d2ff123f66ab92069,swh:1:ori:8eca3f78cc59e50e88a8203cf4179e449cbf96f5,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/openscad,2244806aaa1cfaea2e21cd06ac7fdaaf414b2b85,samples/pl/openscad/2244806aaa1cfaea2e21cd06ac7fdaaf414b2b85/metadata.json,swh:1:cnt:2244806aaa1cfaea2e21cd06ac7fdaaf414b2b85;origin=https://github.com/tlouden/uplift-iot;anchor=swh:1:rev:b0f916ffa4c5ce3f818b08c0730c278e778bef3b;path=/enclosure/BOSL2/nema_steppers.scad,swh:1:cnt:2244806aaa1cfaea2e21cd06ac7fdaaf414b2b85,swh:1:rev:b0f916ffa4c5ce3f818b08c0730c278e778bef3b,swh:1:ori:fcc57fa795baee878fa471d0cd4cc0d990583e45,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/openscad,cb346c02d24adb946a7837e8709efd3f386e8bc5,samples/pl/openscad/cb346c02d24adb946a7837e8709efd3f386e8bc5/metadata.json,swh:1:cnt:cb346c02d24adb946a7837e8709efd3f386e8bc5;origin=https://github.com/johntron/johntron;anchor=swh:1:rev:38b832b5a89d0e596ab26a1b7867f3abb77717fe;path=/projects/prusa-enclosure/BOSL2/queues.scad,swh:1:cnt:cb346c02d24adb946a7837e8709efd3f386e8bc5,swh:1:rev:38b832b5a89d0e596ab26a1b7867f3abb77717fe,swh:1:ori:1a2c02ad4aad26878506fbb225fc918484c332dd,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/java,5bc38b0b6e4e70f445b5319768bc07a00fb75875,samples/pl/java/5bc38b0b6e4e70f445b5319768bc07a00fb75875/metadata.json,swh:1:cnt:5bc38b0b6e4e70f445b5319768bc07a00fb75875;origin=https://github.com/substanc3-dev/jdownloader2;anchor=swh:1:rev:ce70b66913b19ba109cdbfdb0c73604cdb0efe50;path=/src/jd/plugins/hoster/GloriaTv.java,swh:1:cnt:5bc38b0b6e4e70f445b5319768bc07a00fb75875,swh:1:rev:ce70b66913b19ba109cdbfdb0c73604cdb0efe50,swh:1:ori:8c3c8cb7f186d2569a296e7e9a77c2dd9584487a,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/java,170d262e4cf23c1348da09bd42d227b8d029cc04,samples/pl/java/170d262e4cf23c1348da09bd42d227b8d029cc04/metadata.json,swh:1:cnt:170d262e4cf23c1348da09bd42d227b8d029cc04;origin=https://github.com/scorpiondefense/cyberweapons;anchor=swh:1:rev:6b9c74e7588c3d5aaba030fdcd179559725279c1;path=/Encryption/FROGJAVA/FROG/SRC/FROG_P~1.JAV,swh:1:cnt:170d262e4cf23c1348da09bd42d227b8d029cc04,swh:1:rev:6b9c74e7588c3d5aaba030fdcd179559725279c1,swh:1:ori:b1ddd2848d6912b51886e28e331c4b9916d4fbe5,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/java,473f8539a6d4f4cbdacc281194df2d02caab06d0,samples/pl/java/473f8539a6d4f4cbdacc281194df2d02caab06d0/metadata.json,swh:1:cnt:473f8539a6d4f4cbdacc281194df2d02caab06d0;origin=https://github.com/substanc3-dev/jdownloader2;anchor=swh:1:rev:ce70b66913b19ba109cdbfdb0c73604cdb0efe50;path=/src/jd/plugins/hoster/VipissyCom.java,swh:1:cnt:473f8539a6d4f4cbdacc281194df2d02caab06d0,swh:1:rev:ce70b66913b19ba109cdbfdb0c73604cdb0efe50,swh:1:ori:8c3c8cb7f186d2569a296e7e9a77c2dd9584487a,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/java,31f94f6cec6e91e0136ddf0ddf0685064306cc6e,samples/pl/java/31f94f6cec6e91e0136ddf0ddf0685064306cc6e/metadata.json,swh:1:cnt:31f94f6cec6e91e0136ddf0ddf0685064306cc6e;origin=https://github.com/jbosstools/jbosstools-server;anchor=swh:1:rev:9277fd9d6dd19c696ec64668c4c2ea42d8c78a46;path=/as/itests/org.jboss.tools.as.management.itests/wars/incrementalmgmt/TigerServJakartaOriginal.jav,swh:1:cnt:31f94f6cec6e91e0136ddf0ddf0685064306cc6e,swh:1:rev:9277fd9d6dd19c696ec64668c4c2ea42d8c78a46,swh:1:ori:4ba74b3dcd320b2c522b7e00dd636f5a84d5b168,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/html,3c1f881a66bd575144cf536f4c15cc304cf38d73,samples/pl/html/3c1f881a66bd575144cf536f4c15cc304cf38d73/metadata.json,swh:1:cnt:3c1f881a66bd575144cf536f4c15cc304cf38d73;origin=https://github.com/adamlaska/web-platform-tests-wpt;anchor=swh:1:rev:1f0d8835edeba24238ee4ab1ca1079edf2449f03;path=/css/css-writing-modes/abs-pos-non-replaced-vlr-113.xht,swh:1:cnt:3c1f881a66bd575144cf536f4c15cc304cf38d73,swh:1:rev:1f0d8835edeba24238ee4ab1ca1079edf2449f03,swh:1:ori:ab4aaef9893abbd55e352330f136382f38c57924,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/kotlin,474a88bc8e648790ae29aa15ee6aa73baa3d53d5,samples/pl/kotlin/474a88bc8e648790ae29aa15ee6aa73baa3d53d5/metadata.json,swh:1:cnt:474a88bc8e648790ae29aa15ee6aa73baa3d53d5;origin=https://github.com/gedoor/legado;anchor=swh:1:rev:c702df43c1459f0011f39458a3353b89bbc8e9ac;path=/app/src/main/java/io/legado/app/help/IntentData.kt,swh:1:cnt:474a88bc8e648790ae29aa15ee6aa73baa3d53d5,swh:1:rev:c702df43c1459f0011f39458a3353b89bbc8e9ac,swh:1:ori:9fe6b372d675f1a04caa0aba08b1446413ff6360,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/kotlin,3a226e07149a8cecd8b517556c6bad3fbf06f672,samples/pl/kotlin/3a226e07149a8cecd8b517556c6bad3fbf06f672/metadata.json,swh:1:cnt:3a226e07149a8cecd8b517556c6bad3fbf06f672;origin=https://github.com/gedoor/legado;anchor=swh:1:rev:51c16a1efcb036cc18e9cdb6d592e691b3da5816;path=/app/src/main/java/io/legado/app/help/LauncherIconHelp.kt,swh:1:cnt:3a226e07149a8cecd8b517556c6bad3fbf06f672,swh:1:rev:51c16a1efcb036cc18e9cdb6d592e691b3da5816,swh:1:ori:9fe6b372d675f1a04caa0aba08b1446413ff6360,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/cypher,66ba337867b84ec20f7d2fbbe18716002cc2fbde,samples/pl/cypher/66ba337867b84ec20f7d2fbbe18716002cc2fbde/metadata.json,swh:1:cnt:66ba337867b84ec20f7d2fbbe18716002cc2fbde;origin=https://github.com/sftfjugg/DBLP-Neo4j-query-engine;anchor=swh:1:rev:66a8047dc128649504c923d936b553ab0bc67cc3;path=/scripts-cypher/other-scripts/Index_creation_on_COAUTHOR_relation.cypher,swh:1:cnt:66ba337867b84ec20f7d2fbbe18716002cc2fbde,swh:1:rev:66a8047dc128649504c923d936b553ab0bc67cc3,swh:1:ori:656c1d1f7de75ea5f0f785aca47a4dc464f8ea48,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/cypher,201723ed34bec1d74aae47e8cea7acbaf03ae7aa,samples/pl/cypher/201723ed34bec1d74aae47e8cea7acbaf03ae7aa/metadata.json,swh:1:cnt:201723ed34bec1d74aae47e8cea7acbaf03ae7aa;origin=https://github.com/softvis-research/Getaviz;anchor=swh:1:rev:37349a6bbcd55ef314d586b0e2fd471d3ae3df9f;path=/generator2/org.getaviz.generator/src/test/resources/Bank.cypher,swh:1:cnt:201723ed34bec1d74aae47e8cea7acbaf03ae7aa,swh:1:rev:37349a6bbcd55ef314d586b0e2fd471d3ae3df9f,swh:1:ori:a9b08e717d56a87224190c85cef53622fe9bc48b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/mustache,f8eef8f94c7bea30e95938e16cc856b53036d82b,samples/pl/mustache/f8eef8f94c7bea30e95938e16cc856b53036d82b/metadata.json,swh:1:cnt:f8eef8f94c7bea30e95938e16cc856b53036d82b;origin=https://github.com/swagger-api/swagger-codegen;anchor=swh:1:rev:2f43f98cfa9a983cabd8b0a75179057e7d3828c7;path=/modules/swagger-codegen/src/main/resources/JavaJaxRS/beanValidationQueryParams.mustache,swh:1:cnt:f8eef8f94c7bea30e95938e16cc856b53036d82b,swh:1:rev:2f43f98cfa9a983cabd8b0a75179057e7d3828c7,swh:1:ori:b77df4fb4a42abd9d6354ddec46c28c0250464da,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/mustache,3d2093e133c2893b0656ee0679ead93430a3450c,samples/pl/mustache/3d2093e133c2893b0656ee0679ead93430a3450c/metadata.json,swh:1:cnt:3d2093e133c2893b0656ee0679ead93430a3450c;origin=https://github.com/cashmusic/platform;anchor=swh:1:rev:68a7a5eaf60128ab647b43f9b249f5a05aca2e2c;path=/interfaces/admin/components/pages/views/commerce_orders.mustache,swh:1:cnt:3d2093e133c2893b0656ee0679ead93430a3450c,swh:1:rev:68a7a5eaf60128ab647b43f9b249f5a05aca2e2c,swh:1:ori:4eb82651598f7d0533428047e4e687f7c62d3643,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/microsoft-developer-studio-project,a56a1c9b79ee0a5fd0f88de0dd59183278a35c7d,samples/pl/microsoft-developer-studio-project/a56a1c9b79ee0a5fd0f88de0dd59183278a35c7d/metadata.json,swh:1:cnt:a56a1c9b79ee0a5fd0f88de0dd59183278a35c7d;origin=https://github.com/LMS-Community/squeezeplay;anchor=swh:1:rev:3650cd48a079a5af98d1176e8a276f18a4b392c3;path=/src/flac-1.2.1/all_static.dsp,swh:1:cnt:a56a1c9b79ee0a5fd0f88de0dd59183278a35c7d,swh:1:rev:3650cd48a079a5af98d1176e8a276f18a4b392c3,swh:1:ori:807fd6b3803029fda46b2206b0b911e45083692c,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/microsoft-developer-studio-project,e5348d3063aefad4f077be13fe8b6438c02a9f59,samples/pl/microsoft-developer-studio-project/e5348d3063aefad4f077be13fe8b6438c02a9f59/metadata.json,swh:1:cnt:e5348d3063aefad4f077be13fe8b6438c02a9f59;origin=https://github.com/StepMania-AMX/StepMania-AMX;anchor=swh:1:rev:fd57b3f35eeff8beaf8d7e8cae0dc0c452add6b2;path=/src/smpackage/ZipArchive/ZipArchive_STL_DLL.dsp,swh:1:cnt:e5348d3063aefad4f077be13fe8b6438c02a9f59,swh:1:rev:fd57b3f35eeff8beaf8d7e8cae0dc0c452add6b2,swh:1:ori:e8e04b9666a17eeb5235587b58102e84408ec1a6,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/4d,6ab38489871b6e1c43b38473a9985013e1e4a527,samples/pl/4d/6ab38489871b6e1c43b38473a9985013e1e4a527/metadata.json,swh:1:cnt:6ab38489871b6e1c43b38473a9985013e1e4a527;origin=https://github.com/sampoh/DEMO_APP_V19;anchor=swh:1:rev:02639f908f1fefc6529268a2e1349bed82daec60;path=/DEMO_Server/Project/Sources/Methods/DEMOS_List.4dm,swh:1:cnt:6ab38489871b6e1c43b38473a9985013e1e4a527,swh:1:rev:02639f908f1fefc6529268a2e1349bed82daec60,swh:1:ori:7d19670b25e1356d0fdb422b7722cdd044f8ac35,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/php,d2219cc92f7f417e6d5e3941eccfa9372354bd03,samples/pl/php/d2219cc92f7f417e6d5e3941eccfa9372354bd03/metadata.json,swh:1:cnt:d2219cc92f7f417e6d5e3941eccfa9372354bd03;origin=https://github.com/hechenqingyuan/gitwms;anchor=swh:1:rev:17acfbbf920f92ce2faf466f324ff4c98e7e96c1;path=/Git.Storage.Web/Theme/plugins/jquery-validation/demo/marketo/emails.phps,swh:1:cnt:d2219cc92f7f417e6d5e3941eccfa9372354bd03,swh:1:rev:17acfbbf920f92ce2faf466f324ff4c98e7e96c1,swh:1:ori:ac95b4a941df7a930fd3885d909e29d38c3e7874,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/quickbasic,996e120260a35c6f6ef02607ce64a9b4741876fc,samples/pl/quickbasic/996e120260a35c6f6ef02607ce64a9b4741876fc/metadata.json,swh:1:cnt:996e120260a35c6f6ef02607ce64a9b4741876fc;origin=https://github.com/surveydude/Gillespie-BASIC;anchor=swh:1:rev:83686565dbcf5fa5b47b79464ede407b9673356b;path=/Demos_New/Whilewend.Bas,swh:1:cnt:996e120260a35c6f6ef02607ce64a9b4741876fc,swh:1:rev:83686565dbcf5fa5b47b79464ede407b9673356b,swh:1:ori:f21c5dfced6337ab3772d669612b0e4882afa558,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/quickbasic,bea361e2a4706346d8c12899e1f61cfd60ff8c6f,samples/pl/quickbasic/bea361e2a4706346d8c12899e1f61cfd60ff8c6f/metadata.json,swh:1:cnt:bea361e2a4706346d8c12899e1f61cfd60ff8c6f;origin=https://github.com/OS2World/DEV-SAMPLES-BASIC-OS2_Toolkit_MS_Basic;anchor=swh:1:rev:f15e5e1359b9b218a1e7459c0b7fdcc3c699fa8c;path=/WININPUT.BI,swh:1:cnt:bea361e2a4706346d8c12899e1f61cfd60ff8c6f,swh:1:rev:f15e5e1359b9b218a1e7459c0b7fdcc3c699fa8c,swh:1:ori:84956857ca136586b3e6a6b2039719febd6189da,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/quickbasic,c52cbf956619cf48c8a2a4a917d14591ad8aaf1a,samples/pl/quickbasic/c52cbf956619cf48c8a2a4a917d14591ad8aaf1a/metadata.json,swh:1:cnt:c52cbf956619cf48c8a2a4a917d14591ad8aaf1a;origin=https://github.com/OS2World/DEV-SAMPLES-BASIC-OS2_Toolkit_MS_Basic;anchor=swh:1:rev:f15e5e1359b9b218a1e7459c0b7fdcc3c699fa8c;path=/GPIPATH.BI,swh:1:cnt:c52cbf956619cf48c8a2a4a917d14591ad8aaf1a,swh:1:rev:f15e5e1359b9b218a1e7459c0b7fdcc3c699fa8c,swh:1:ori:84956857ca136586b3e6a6b2039719febd6189da,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/lua,987ab40365440347ede593d5969f1a562a453306,samples/pl/lua/987ab40365440347ede593d5969f1a562a453306/metadata.json,swh:1:cnt:987ab40365440347ede593d5969f1a562a453306;origin=https://github.com/vorsgren/DFmark-linux;anchor=swh:1:rev:9e1950fc1ff57629a2a492bec617bf52006f9a47;path=/df_linux/hack/scripts/clear-smoke.lua,swh:1:cnt:987ab40365440347ede593d5969f1a562a453306,swh:1:rev:9e1950fc1ff57629a2a492bec617bf52006f9a47,swh:1:ori:d37ef24286d808520c48bcf524e99220bb5aae88,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/lua,0ca3acacf9e7e7b70231baa011c93b91c4ef1aa2,samples/pl/lua/0ca3acacf9e7e7b70231baa011c93b91c4ef1aa2/metadata.json,swh:1:cnt:0ca3acacf9e7e7b70231baa011c93b91c4ef1aa2;origin=https://github.com/PathOfBuildingCommunity/PathOfBuilding;anchor=swh:1:rev:9d77d8caa7565cca82d474d78a702cf61d29be76;path=/src/LaunchInstall.lua,swh:1:cnt:0ca3acacf9e7e7b70231baa011c93b91c4ef1aa2,swh:1:rev:9d77d8caa7565cca82d474d78a702cf61d29be76,swh:1:ori:c9399fcc69ae330780afd4819cdaa363bf9d63ad,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/lua,72e92b0a5fe779391e29c98a69f739e80653dcd2,samples/pl/lua/72e92b0a5fe779391e29c98a69f739e80653dcd2/metadata.json,swh:1:cnt:72e92b0a5fe779391e29c98a69f739e80653dcd2;origin=https://github.com/DFHack/scripts;anchor=swh:1:rev:b0fe5172ff1ad74162ccdb0f161c88ddf7c40270;path=/remove-wear.lua,swh:1:cnt:72e92b0a5fe779391e29c98a69f739e80653dcd2,swh:1:rev:b0fe5172ff1ad74162ccdb0f161c88ddf7c40270,swh:1:ori:e1b60233cd986cdc0429980d6174f5ae8ff4336f,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/nesc,27edccc8bdd6d670418e32819385abb44809c6e4,samples/pl/nesc/27edccc8bdd6d670418e32819385abb44809c6e4/metadata.json,swh:1:cnt:27edccc8bdd6d670418e32819385abb44809c6e4;origin=https://github.com/jmattsson/tinyos-arduino;anchor=swh:1:rev:11e80511993c2aaaef79b5ffa1deb8700355262a;path=/tos/chips/pxa27x/dma/HplPXA27xDMAInfoC.nc,swh:1:cnt:27edccc8bdd6d670418e32819385abb44809c6e4,swh:1:rev:11e80511993c2aaaef79b5ffa1deb8700355262a,swh:1:ori:b46485a90a56f1f3932ddbaaae6548c97f63c2e5,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/latte,2d7dd4c695f99e7d199c2fe1aefe81c613001bcf,samples/pl/latte/2d7dd4c695f99e7d199c2fe1aefe81c613001bcf/metadata.json,swh:1:cnt:2d7dd4c695f99e7d199c2fe1aefe81c613001bcf;origin=https://github.com/netis-cms/netis;anchor=swh:1:rev:5fef43aa07f39aafbbe5cea337e658299311ac57;path=/app/UI/Backend/Permissions/privileges.latte,swh:1:cnt:2d7dd4c695f99e7d199c2fe1aefe81c613001bcf,swh:1:rev:5fef43aa07f39aafbbe5cea337e658299311ac57,swh:1:ori:28bd3f9349b93c3aeb281309c97e8a70eeb7ba95,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/roff-manpage,5dcbb2b8475ec62e6723eab2da59211a3b494c05,samples/pl/roff-manpage/5dcbb2b8475ec62e6723eab2da59211a3b494c05/metadata.json,swh:1:cnt:5dcbb2b8475ec62e6723eab2da59211a3b494c05;origin=https://github.com/freebsd/freebsd-src;anchor=swh:1:rev:fa9896e082a1046ff4fbc75fcba4d18d1f2efc19;path=/share/man/man9/alq.9,swh:1:cnt:5dcbb2b8475ec62e6723eab2da59211a3b494c05,swh:1:rev:fa9896e082a1046ff4fbc75fcba4d18d1f2efc19,swh:1:ori:6caee1da223185e27381aaae5015a1510e639867,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/roff-manpage,79c30ca7788ea0c1637500a18694c385818c419b,samples/pl/roff-manpage/79c30ca7788ea0c1637500a18694c385818c419b/metadata.json,swh:1:cnt:79c30ca7788ea0c1637500a18694c385818c419b;origin=https://github.com/freebsd/freebsd-src;anchor=swh:1:rev:fa9896e082a1046ff4fbc75fcba4d18d1f2efc19;path=/share/man/man4/ng_ether.4,swh:1:cnt:79c30ca7788ea0c1637500a18694c385818c419b,swh:1:rev:fa9896e082a1046ff4fbc75fcba4d18d1f2efc19,swh:1:ori:6caee1da223185e27381aaae5015a1510e639867,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/roff-manpage,ee422e45caef71d0c882c6def2bcab457723e922,samples/pl/roff-manpage/ee422e45caef71d0c882c6def2bcab457723e922/metadata.json,swh:1:cnt:ee422e45caef71d0c882c6def2bcab457723e922;origin=https://github.com/freebsd/freebsd-src;anchor=swh:1:rev:fa9896e082a1046ff4fbc75fcba4d18d1f2efc19;path=/share/man/man9/panic.9,swh:1:cnt:ee422e45caef71d0c882c6def2bcab457723e922,swh:1:rev:fa9896e082a1046ff4fbc75fcba4d18d1f2efc19,swh:1:ori:6caee1da223185e27381aaae5015a1510e639867,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/nunjucks,4c1c4be18ae6abfef87b8b5112246a1e74ab6fff,samples/pl/nunjucks/4c1c4be18ae6abfef87b8b5112246a1e74ab6fff/metadata.json,swh:1:cnt:4c1c4be18ae6abfef87b8b5112246a1e74ab6fff;origin=https://github.com/christopherthomasdesign/dfe-manage-teacher-applications;anchor=swh:1:rev:60531bd06cf7acfe999dcc406868e368471f0c35;path=/app/views/_includes/application/personal-statement.njk,swh:1:cnt:4c1c4be18ae6abfef87b8b5112246a1e74ab6fff,swh:1:rev:60531bd06cf7acfe999dcc406868e368471f0c35,swh:1:ori:6b9021a7f20d398ea055ea0751aa03988d5b62a8,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/solidity,a070f6ba7cdfa89551b7ff9ecade802e972f5d00,samples/pl/solidity/a070f6ba7cdfa89551b7ff9ecade802e972f5d00/metadata.json,swh:1:cnt:a070f6ba7cdfa89551b7ff9ecade802e972f5d00;origin=https://github.com/jeffchen006/nft-empirical-study;anchor=swh:1:rev:5e77dec5057b850605f1e3db8827f79101831cff;path=/contracts/mainnet/c8/C85AbBdd7aC6E31736F04047E45cB770EB00196e_SimpleCollectible.sol,swh:1:cnt:a070f6ba7cdfa89551b7ff9ecade802e972f5d00,swh:1:rev:5e77dec5057b850605f1e3db8827f79101831cff,swh:1:ori:9184194cd0e44a628bcda80689cd63aebd6d7f74,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/glsl,3aa207b1a3db58d7035820467fd9ea9767031405,samples/pl/glsl/3aa207b1a3db58d7035820467fd9ea9767031405/metadata.json,swh:1:cnt:3aa207b1a3db58d7035820467fd9ea9767031405;origin=https://github.com/romanalexander/jedi-academy;anchor=swh:1:rev:d5ee0a8fc6a1fbb7f655f67485bea0f7345a6e50;path=/code/x_shaders/specular_static.vsh,swh:1:cnt:3aa207b1a3db58d7035820467fd9ea9767031405,swh:1:rev:d5ee0a8fc6a1fbb7f655f67485bea0f7345a6e50,swh:1:ori:777db9adbcb7238e0c8ef1790ab6a751b5dea3ae,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/glsl,7ff5f606d7528032b44eceeea1e58e135d81ab9e,samples/pl/glsl/7ff5f606d7528032b44eceeea1e58e135d81ab9e/metadata.json,swh:1:cnt:7ff5f606d7528032b44eceeea1e58e135d81ab9e;origin=https://github.com/leguiart/ProyectoCGA;anchor=swh:1:rev:88f2e4ce5d1a143819e79074175f83773e99e15c;path=/Shaders/mixTexture.vs,swh:1:cnt:7ff5f606d7528032b44eceeea1e58e135d81ab9e,swh:1:rev:88f2e4ce5d1a143819e79074175f83773e99e15c,swh:1:ori:faa8f073ca1c389306060f8efcef68577f84a9c9,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/glsl,0ccd6f17316e570dbec2bb45e805649907925d71,samples/pl/glsl/0ccd6f17316e570dbec2bb45e805649907925d71/metadata.json,swh:1:cnt:0ccd6f17316e570dbec2bb45e805649907925d71;origin=https://github.com/kavika13/overgrowth-scripts;anchor=swh:1:rev:8538f3b53a2d51f2afb466c0d1217d71dc4ee80e;path=/Data/GLSL/envobject.geom,swh:1:cnt:0ccd6f17316e570dbec2bb45e805649907925d71,swh:1:rev:8538f3b53a2d51f2afb466c0d1217d71dc4ee80e,swh:1:ori:4484cd842b3f2ba90eca094378c747d8a2c1947c,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/glsl,301769c94296606ad68f37e78cfcecdb99d31abb,samples/pl/glsl/301769c94296606ad68f37e78cfcecdb99d31abb/metadata.json,swh:1:cnt:301769c94296606ad68f37e78cfcecdb99d31abb;origin=https://github.com/DragoniteSpam-GameMaker-Tutorials/Bombadier;anchor=swh:1:rev:a7fbbe5b5159b162d516536ccd992900dfc06ae2;path=/shaders/shd_solid_color/shd_solid_color.vsh,swh:1:cnt:301769c94296606ad68f37e78cfcecdb99d31abb,swh:1:rev:a7fbbe5b5159b162d516536ccd992900dfc06ae2,swh:1:ori:a80230b744ef755178f0a98ece29622ba2f1e05b,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/powershell,71d875c83281e22f4551f728437fc8f4f7d037e7,samples/pl/powershell/71d875c83281e22f4551f728437fc8f4f7d037e7/metadata.json,swh:1:cnt:71d875c83281e22f4551f728437fc8f4f7d037e7;origin=https://github.com/DevOpsBoondoggles/PackerTemplates;anchor=swh:1:rev:773f164f4a7afdfe1205113b475a7645dd10ed69;path=/build_windows_2019_docker_azure.ps1,swh:1:cnt:71d875c83281e22f4551f728437fc8f4f7d037e7,swh:1:rev:773f164f4a7afdfe1205113b475a7645dd10ed69,swh:1:ori:384010889070e874b1eb3856d026ce6f39490f0a,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/arduino,be9942794fa61548e0b89eb31a6bc692a246a0d5,samples/pl/arduino/be9942794fa61548e0b89eb31a6bc692a246a0d5/metadata.json,swh:1:cnt:be9942794fa61548e0b89eb31a6bc692a246a0d5;origin=https://github.com/nppc/MiniTX_ER9xrPro;anchor=swh:1:rev:a5a794339f376e1c355c4c8604e4a68ba2eb772b;path=/Multiprotocol/Hontai_nrf24l01.ino,swh:1:cnt:be9942794fa61548e0b89eb31a6bc692a246a0d5,swh:1:rev:a5a794339f376e1c355c4c8604e4a68ba2eb772b,swh:1:ori:2d174cba9eff29a5a51433a52aa250bc482a683a,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
pl/slash,b0edbed91284fe8c2791b7eb17b145ffc8893c2c,samples/pl/slash/b0edbed91284fe8c2791b7eb17b145ffc8893c2c/metadata.json,swh:1:cnt:b0edbed91284fe8c2791b7eb17b145ffc8893c2c;origin=https://github.com/jedsoft/jed;anchor=swh:1:rev:aaae6ecd2f0414997c58b1bc309e93612b65dd98;path=/lib/isearch.sl,swh:1:cnt:b0edbed91284fe8c2791b7eb17b145ffc8893c2c,swh:1:rev:aaae6ecd2f0414997c58b1bc309e93612b65dd98,swh:1:ori:275b5fee0dbef9cb7abefde4936ecadabd493517,yes,yes,skipped,yes,2026-05-15T17:24:06+00:00
