language,programs_total,content_found,origin_found,any_found,unknown,coverage_content_pct,coverage_any_pct,content+origin,content_only,origin_only,not_covered,unknown_bucket
Oxygene,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Oxymoron,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Oz,1,0,0,0,0,0.0,0.0,0,0,0,1,0
P,1,0,0,0,1,0.0,0.0,0,0,0,0,1
P#,1,0,0,0,1,0.0,0.0,0,0,0,0,1
P4,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PA-RISC Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pact,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pallene,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Papyrus,1,0,0,0,1,0.0,0.0,0,0,0,0,1
ParaSail,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Parenscript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PARI/GP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Parlog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PartiQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pascal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pascal-SC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PascalABC.NET,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PascalScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Passerine,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pawn,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PCF,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PCN,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PDDL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-10 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-11 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-12 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-15 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-4 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-5 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-6 Assembly,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PDP-7 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PDP-8 Assembly,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PDP-9 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PEARL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pebble,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pegasus Autocode,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pen,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Penrose,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PeopleCode,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PEP-10,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pep-7,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pep-8,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pep-9,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Perl,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PET BASIC,1,0,0,0,0,0.0,0.0,0,0,0,1,0
pForth,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PGQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
pH,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pharo,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Phel,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Phix,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PHP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Phrogram,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Pic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PIC Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Picat,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PICAXE BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PicBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Piccolo,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pick BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pico,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PICO-8,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PicoBlaze Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PicoC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Picolisp,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Picrin,1,1,0,1,0,100.0,100.0,0,1,0,0,0
Pict,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Pie,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Piet,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pig Latin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pikchr,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pike,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pikelet,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PIKT,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PILOT,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Pinafore,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pine Script,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pip,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PIR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pixie,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pixilang,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pizza,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Pkl,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL-11,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL-X,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/0,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/6,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/8,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/A,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/B,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/C,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/CS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/I,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/J,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/M,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/M-386,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/M-51,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/M-80,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/M-86,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/P,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/pgSQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/S,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/SQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/T,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL/Z,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL360,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PL516,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plaid,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plait,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PLAN,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PLANC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PLANIT,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Plankalkül,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Planner,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PlantUML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plasma,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plato,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PlayBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PLEX,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Plexil,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Pliant,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plorth,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plover,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PLUS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PlusCal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Plutus,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PogoScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pointless,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Polar,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pollen,1,0,0,0,1,0.0,0.0,0,0,0,0,1
POLYMATH,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PolyML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ponder,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pony,1,0,0,0,1,0.0,0.0,0,0,0,0,1
POOL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
POP-1,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pop-11,1,0,0,0,0,0.0,0.0,0,0,0,1,0
POP-2,1,0,0,0,1,0.0,0.0,0,0,0,0,1
POPLER,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Poplog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Portable Standard Lisp,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Porth,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PostScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Potigol,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Potion,1,0,0,0,1,0.0,0.0,0,0,0,0,1
POV-Ray SDL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Power Fx,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PowerBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PowerBuilder,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Powerhouse,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PowerLoom,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PowerPC Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Powershell,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PPL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Praat,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PRINT,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PRISM,1,0,0,0,1,0.0,0.0,0,0,0,0,1
ProbLog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Processing,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PROGOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Prograph,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Progress 4GL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PROIV,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Prolog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Prolog II,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Prolog III,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PROMAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Promela,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PromQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PROSE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PROTEL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Protocol Buffers,1,0,0,0,1,0.0,0.0,0,0,0,0,1
ProvideX,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PRQL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PS-algol,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PSL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PTX,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pug,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Puppet,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pure,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Pure Data,1,0,1,1,0,0.0,100.0,0,0,1,0,0
PureBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PureScript,1,0,1,1,0,0.0,100.0,0,0,1,0,0
PuzzleScript,1,0,0,0,0,0.0,0.0,0,0,0,1,0
PVS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pyret,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pyrex,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pyro,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pyrope,1,0,0,0,1,0.0,0.0,0,0,0,0,1
PyRTL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pyth,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Python,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Pyxell,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Q,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Q#,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QA-4,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Qalb,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QB64,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QBE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QCL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QED,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Qi,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QML,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Qore,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QPL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Qu-Prolog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quackery,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QuakeC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quartz,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QUEL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quest,1,0,0,0,0,0.0,0.0,0,0,0,1,0
QuickBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
QUIKTRAN,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Quil,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Quint,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quintus Prolog,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Quipper,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quipu,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quirrel,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Quorum,1,0,0,0,1,0.0,0.0,0,0,0,0,1
R,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Racket,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ragel,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rail,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RAISE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Raku,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RAMIS,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Rant,1,0,1,1,0,0.0,100.0,0,0,1,0,0
RAPID,1,0,1,1,0,0.0,100.0,0,0,1,0,0
RapidQ,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rapira,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RAPTOR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rascal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rash,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ratfiv,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ratfor,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RATS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Raven,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ravi,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Razor,1,0,0,0,1,0.0,0.0,0,0,0,0,1
rc,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Reach,1,0,0,0,0,0.0,0.0,0,0,0,1,0
ReactiveML,1,0,0,0,1,0.0,0.0,0,0,0,0,1
REALbasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Reason,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Rebeca,1,0,0,0,1,0.0,0.0,0,0,0,0,1
REBOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Red,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Red/System,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Redcode,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RedPRL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RedTT,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Reduce,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Refal,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Reflex,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Regent,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Regina REXX,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rego,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Reia,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rell,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Remora,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ren'Py,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RenderMan Shading Language,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RenderScript,1,0,0,0,0,0.0,0.0,0,0,0,1,0
ReScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Retina,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Retro,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rexx,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rexygen,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rez,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RGSS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rhai,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Rholang,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Rhombus,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Rhovas,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ride,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Riff,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Ring,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RISC OS BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RISC-V Assembly,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Risor,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RiveScript,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Rlab,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RLISP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Robot,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RobotC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Robotic,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Roc,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rockstar,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rocq,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Roff,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RON,1,0,1,1,0,0.0,100.0,0,0,1,0,0
ROSCOE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rosette,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rosie,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Roy,1,0,0,0,0,0.0,0.0,0,0,0,1,0
RPAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPG,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPG II,1,0,0,0,0,0.0,0.0,0,0,0,1,0
RPG III,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPG IV,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPGLE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPL/2,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RPython,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RTL/2,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rubinius,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Ruby,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Run BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rune,1,0,1,1,0,0.0,100.0,0,0,1,0,0
RuneScript,1,0,0,0,1,0.0,0.0,0,0,0,0,1
RUNOFF,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Russell,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rust,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Rye,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Rzk,1,0,0,0,1,0.0,0.0,0,0,0,0,1
S,1,0,0,0,0,0.0,0.0,0,0,0,1,0
S-algol,1,0,0,0,1,0.0,0.0,0,0,0,0,1
S-BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
S-lang,1,0,0,0,1,0.0,0.0,0,0,0,0,1
S-PLUS,1,0,0,0,1,0.0,0.0,0,0,0,0,1
S/360 Assembly,1,0,0,0,1,0.0,0.0,0,0,0,0,1
S/390 Assembly,1,0,0,0,0,0.0,0.0,0,0,0,1,0
S/SL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
s7,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SABR,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SaC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SageMath,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SAIL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Salmon,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Salsa,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SAM76,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SAOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SARL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SAS,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SASL,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Sass,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sather,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SATySFi,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Savi,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Sawzall,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SBASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SBCL,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Scade,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scaffold,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scala,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SCAMP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SCELBAL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SCELBI BASIC,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scenic,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SCEPTRE,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Schematron,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Scheme,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scheme 48,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scheme-79,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SCHOONSHIP,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scilab,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Scilla,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scopes,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scrapscript,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Scratch,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SCRATCHPAD,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scribble,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scribe,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SCRIPT,1,0,0,0,1,0.0,0.0,0,0,0,0,1
ScriptBasic,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scriptol,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scryer Prolog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
sCrypt,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scrypto,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Scsh,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SDL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
sed,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Seed,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Seed7,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Self,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SenseTalk,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Seph,1,0,1,1,0,0.0,100.0,0,0,1,0,0
SequenceL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sequential Function Chart,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sequoia,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Seriously,1,1,0,1,0,100.0,100.0,0,1,0,0,0
Serpent,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Setanta,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SETL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SETLX,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SETUN,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SFTRAN,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Shakespeare Programming Language,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Shakti,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Shen,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Shiika,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Short Code,1,0,0,0,0,0.0,0.0,0,0,0,1,0
Sibilant,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SICStus Prolog,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sidef,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Sieve,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Signal,1,0,0,0,0,0.0,0.0,0,0,0,1,0
SIL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SILE,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Silice,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Silq,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Silver,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIMAN,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Simit,1,0,1,1,0,0.0,100.0,0,0,1,0,0
Simkin,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIMPL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIMPL+,1,0,0,0,1,0.0,0.0,0,0,0,0,1
Simplicity,1,0,0,0,1,0.0,0.0,0,0,0,0,1
SIMPOL,1,0,0,0,1,0.0,0.0,0,0,0,0,1
