pl_id,canonical_name,lang_id_master,linguist_key,pygments_name,hyperpolyglot_name,rosettacode_name,rosettacode_url,esolang_url,source_flags,source_count,first_appeared,homepage,evidence_urls,paradigms,typing,designed_by,types,in_pldb,in_linguist,in_pygments,in_wikipedia,in_esolang,in_hyperpolyglot,in_rosettacode,in_manual_add,in_wikidata,created_via_issue,wikidata_qid,wikipedia_url,wikidata_url
pl/frame,frame,frame,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/framework-office-suite,framework-office-suite,framework-office-suite,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fran,fran,fran,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/franceprog,FrancePROG,franceprog,,,,,,https://esolangs.org/wiki/FrancePROG,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frank,frank,frank,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/frank-lang,frank-lang,frank-lang,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/free,Free,free,,,,,,https://esolangs.org/wiki/Free,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/free-esolang,Free Esolang,free-esolang,,,,,,https://esolangs.org/wiki/Free_Esolang,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/free-pascal,free-pascal,free-pascal,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/free2edit,Free2Edit,free2edit,,,,,,https://esolangs.org/wiki/Free2Edit,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/freebasic,freebasic,freebasic,FreeBASIC,VbNetLexer,,FreeBASIC,https://rosettacode.org/wiki/FreeBASIC,,linguist;pldb;wikipedia,3,,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,yes,yes,no,no,yes,no,no,,Q50077,https://en.wikipedia.org/wiki/Visual_Basic_(.NET),
pl/freebsd,freebsd,freebsd,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/freecad,freecad,freecad,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/freefem,freefem,freefem,,FreeFemLexer,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,yes,no,no,no,no,no,no,,,,
pl/freemarker,freemarker,freemarker,FreeMarker,,FreeMarker,,,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,no,no,no,yes,no,no,no,,,,
pl/freestajlo,Freestajlo,freestajlo,,,,,,https://esolangs.org/wiki/Freestajlo,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frege,frege,frege,Frege,,Frege,Frege,https://rosettacode.org/wiki/Frege,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,no,no,no,yes,yes,no,no,,Q5501320,,
pl/frenetic,frenetic,frenetic,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fresco,fresco,fresco,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/frigate,Frigate,frigate,,,,,,https://esolangs.org/wiki/Frigate,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fringespeak,Fringespeak,fringespeak,,,,,,https://esolangs.org/wiki/Fringespeak,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frink,frink,frink,,,,Frink,https://rosettacode.org/wiki/Frink,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
pl/bangfrjnrehrbwgyrigbyieurgbyfaerkhbvrwgtr,!frjnrehrbwgyrigbyieurgbyfaerkhbvrwgtr.,frjnrehrbwgyrigbyieurgbyfaerkhbvrwgtr.,,,,,,https://esolangs.org/wiki/%21frjnrehrbwgyrigbyieurgbyfaerkhbvrwgtr.,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frog,Frog,frog,,,,,,https://esolangs.org/wiki/Frog,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/from-here-to-there,FROM HERE TO THERE,from-here-to-there,,,,,,https://esolangs.org/wiki/FROM_HERE_TO_THERE,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fromage,Fromage,fromage,,,,,,https://esolangs.org/wiki/Fromage,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/bangfrontal-lobe-lobotomy,!Frontal Lobe Lobotomy,frontal-lobe-lobotomy,,,,,,https://esolangs.org/wiki/%21Frontal_Lobe_Lobotomy,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frontflip,FrontFlip,frontflip,,,,,,https://esolangs.org/wiki/FrontFlip,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frost,frost,frost,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/frostwire-666,FROSTWIRE-666,frostwire-666,,,,,,https://esolangs.org/wiki/FROSTWIRE-666,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frosty,Frosty,frosty,,,,,,https://esolangs.org/wiki/Frosty,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frtime,frtime,frtime,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fructure-editor,fructure-editor,fructure-editor,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/frums,Frums,frums,,,,,,https://esolangs.org/wiki/Frums,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/frundis,frundis,frundis,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fscratch,Fscratch,fscratch,,,,,,https://esolangs.org/wiki/Fscratch,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fsl,fsl,fsl,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fstar,fstar,fstar,,FStarLexer,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,yes,no,no,no,no,no,no,,,,
pl/fsx,Fsx,fsx,,,,,,https://esolangs.org/wiki/Fsx,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ftack,Ftack,ftack,,,,,,https://esolangs.org/wiki/Ftack,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fthue,FThue,fthue,,,,,,https://esolangs.org/wiki/FThue,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/ftp,ftp,ftp,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fu,FU,fu,,,,,,https://esolangs.org/wiki/FU,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/bangbangfuck,!!Fuck,fuck,,,,,,https://esolangs.org/wiki/%21%21Fuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuck-youbang,Fuck you!,fuck-you,,,,,,https://esolangs.org/wiki/Fuck_you%21,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuck-you-vibezondiscord,FUCK YOU VIBEZONDISCORD,fuck-you-vibezondiscord,,,,,,https://esolangs.org/wiki/FUCK_YOU_VIBEZONDISCORD,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuck-brain,Fuck-brain,fuck-brain,,,,,,https://esolangs.org/wiki/Fuck-brain,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuck4,Fuck4,fuck4,,,,,,https://esolangs.org/wiki/Fuck4,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckbees,FuckbeEs,fuckbees,,,,,,https://esolangs.org/wiki/FuckbeEs,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckbrain,FuckBrain,fuckbrain,,,,,,https://esolangs.org/wiki/FuckBrain,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckbrainfuck,FuckBrainfuck,fuckbrainfuck,,,,,,https://esolangs.org/wiki/FuckBrainfuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fucker,Fucker,fucker,,,,,,https://esolangs.org/wiki/Fucker,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckfuck,Fuckfuck,fuckfuck,,,,,,https://esolangs.org/wiki/Fuckfuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckgoid,Fuckgoid,fuckgoid,,,,,,https://esolangs.org/wiki/Fuckgoid,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckhard,Fuckhard,fuckhard,,,,,,https://esolangs.org/wiki/Fuckhard,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fucking-assembly-geniusness,Fucking Assembly Geniusness,fucking-assembly-geniusness,,,,,,https://esolangs.org/wiki/Fucking_Assembly_Geniusness,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckpack,FuckPack,fuckpack,,,,,,https://esolangs.org/wiki/FuckPack,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckputin,FuckPutin,fuckputin,,,,,,https://esolangs.org/wiki/FuckPutin,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckscript,Fuckscript,fuckscript,,,,,,https://esolangs.org/wiki/Fuckscript,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuckshitfuck,Fuckshitfuck,fuckshitfuck,,,,,,https://esolangs.org/wiki/Fuckshitfuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fucktion,Fucktion,fucktion,,,,,,https://esolangs.org/wiki/Fucktion,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fueue,Fueue,fueue,,,,,,https://esolangs.org/wiki/Fueue,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fugue,Fugue,fugue,,,,,,https://esolangs.org/wiki/Fugue,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fukyorbrane,FukYorBrane,fukyorbrane,,,,,,https://esolangs.org/wiki/FukYorBrane,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/full-0,Full 0,full-0,,,,,,https://esolangs.org/wiki/Full_0,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/full-stack,Full Stack,full-stack,,,,,,https://esolangs.org/wiki/Full_Stack,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fullfuck,FullFuck,fullfuck,,,,,,https://esolangs.org/wiki/FullFuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fumber,Fumber,fumber,,,,,,https://esolangs.org/wiki/Fumber,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fumble,Fumble,fumble,,,,,,https://esolangs.org/wiki/Fumble,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fun,fun,fun,,,,,,https://esolangs.org/wiki/Fun,esolang;pldb,2,,,https://esolangs.org/wiki/Category:Languages;https://github.com/breck7/pldb,,,,esolang,yes,no,no,no,yes,no,no,no,no,,,,
pl/fun-2-code,Fun 2 code,fun-2-code,,,,,,https://esolangs.org/wiki/Fun_2_code,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fun-craft,Fun Craft,fun-craft,,,,,,https://esolangs.org/wiki/Fun_Craft,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/func,Func,func,,FuncLexer,,,,https://esolangs.org/wiki/Func,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,yes,no,yes,no,no,no,no,,,,
pl/funcpp,Func++,func-plus-plus,,,,,,https://esolangs.org/wiki/Func%2B%2B,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/funcinton,Funcinton,funcinton,,,,,,https://esolangs.org/wiki/Funcinton,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/funciton,Funciton,funciton,,,,,,https://esolangs.org/wiki/Funciton,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functasy,Functasy,functasy,,,,,,https://esolangs.org/wiki/Functasy,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/function-x-y,Function x(y),function-x-y,,,,,,https://esolangs.org/wiki/Function_x%28y%29,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/function-block-diagram,function-block-diagram,function-block-diagram,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/functionable,Functionable,functionable,,,,,,https://esolangs.org/wiki/Functionable,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functionai,FunctionaI,functionai,,,,,,https://esolangs.org/wiki/FunctionaI,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functional,Functional,functional,,,,,,https://esolangs.org/wiki/Functional,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functional-deadfish,Functional deadfish,functional-deadfish,,,,,,https://esolangs.org/wiki/Functional_deadfish,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functional-struct-language,Functional Struct Language,functional-struct-language,,,,,,https://esolangs.org/wiki/Functional_Struct_Language,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functionality,Functionality,functionality,,,,,,https://esolangs.org/wiki/Functionality,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functionsftw,FunctionsFTW,functionsftw,,,,,,https://esolangs.org/wiki/FunctionsFTW,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functoid,Functoid,functoid,,,,,,https://esolangs.org/wiki/Functoid,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functoin,Functoin,functoin,,,,,,https://esolangs.org/wiki/Functoin,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/functress,Functress,functress,,,,,,https://esolangs.org/wiki/Functress,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/funge-98,Funge-98,funge-98,,,,,,https://esolangs.org/wiki/Funge-98,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fungeball,Fungeball,fungeball,,,,,,https://esolangs.org/wiki/Fungeball,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fungewars,Fungewars,fungewars,,,,,,https://esolangs.org/wiki/Fungewars,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fungraph,Fungraph,fungraph,,,,,,https://esolangs.org/wiki/Fungraph,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/funicoton,Funicoton,funicoton,,,,,,https://esolangs.org/wiki/Funicoton,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/f-nke,Fünke,funke,,,,,,https://esolangs.org/wiki/F%C3%BCnke,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/funky,Funky,funky,,,,,,https://esolangs.org/wiki/Funky,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/funl,funl,funl,,,,FunL,https://rosettacode.org/wiki/FunL,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
pl/funnylang,FunnyLang,funnylang,,,,,,https://esolangs.org/wiki/FunnyLang,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/furasm,FurASM,furasm,,,,,,https://esolangs.org/wiki/FurASM,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/furcode,Furcode,furcode,,,,,,https://esolangs.org/wiki/Furcode,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/furscript,FURscript,furscript,,,,,,https://esolangs.org/wiki/FURscript,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fusion-tag,Fusion Tag,fusion-tag,,,,,,https://esolangs.org/wiki/Fusion_Tag,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fusionscript,Fusionscript,fusionscript,,,,,,https://esolangs.org/wiki/Fusionscript,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuss,FuSS,fuss,,,,,,https://esolangs.org/wiki/FuSS,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/futhark,futhark,futhark,Futhark,FutharkLexer,,Futhark,https://rosettacode.org/wiki/Futhark,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,yes,no,no,no,yes,no,no,,,,
pl/futhark-programming-language,Futhark (programming language),futhark-programming-language,,,,,,,wikipedia,1,,,https://en.wikipedia.org/wiki/List_of_programming_languages,,,,,no,no,no,yes,no,no,no,no,no,,,,
pl/futurebasic,futurebasic,futurebasic,,,,FutureBasic,https://rosettacode.org/wiki/FutureBasic,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
pl/futurescript,futurescript,futurescript,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/futuri,Futuri,futuri,,,,,,https://esolangs.org/wiki/Futuri,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuun-dna,Fuun DNA,fuun-dna,,,,,,https://esolangs.org/wiki/Fuun_DNA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuun-rna,Fuun RNA,fuun-rna,,,,,,https://esolangs.org/wiki/Fuun_RNA,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuzuli,fuzuli,fuzuli,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fuzzy-brainfuck,Fuzzy Brainfuck,fuzzy-brainfuck,,,,,,https://esolangs.org/wiki/Fuzzy_Brainfuck,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fuzzyclips,fuzzyclips,fuzzyclips,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fx-87,fx-87,fx-87,,,,,,,pldb;wikipedia,2,,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb,,,,,yes,no,no,yes,no,no,no,no,no,,,,
pl/fxml,fxml,fxml,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,Q5427382,https://en.wikipedia.org/wiki/FXML,
pl/fxscript,fxscript,fxscript,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/fxyt,FXYT,fxyt,,,,,,https://esolangs.org/wiki/FXYT,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fysh,Fysh,fysh,,,,,,https://esolangs.org/wiki/Fysh,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/fzzbzz,Fzzbzz,fzzbzz,,,,,,https://esolangs.org/wiki/Fzzbzz,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/g-2,G,g,,,,,,https://esolangs.org/wiki/G,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/g-ard-en-corutyatrd,G arD^EN CorUtY@rD,g-ard-en-coruty-rd,,,,,,https://esolangs.org/wiki/G_arD%5EEN_CorUtY%40rD,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/g-sharp,G Sharp,g-sharp,,,,,,https://esolangs.org/wiki/G_Sharp,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/g-star-n,G+*^n,g+-n,,,,,,https://esolangs.org/wiki/G%2B%2A%5En,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/g-2-2,g-2,g-2,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/g-code,g-code,g-code,G-code,GcodeLexer,G-code,,,,linguist;pldb,2,,,https://github.com/breck7/pldb;https://raw.githubusercontent.com/github-linguist/linguist/master/lib/linguist/languages.yml,,,,,yes,yes,yes,no,no,yes,no,no,no,,,,
pl/g-expressions,g-expressions,g-expressions,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/g-fu,g-fu,g-fu,,,,G-fu,https://rosettacode.org/wiki/G-fu,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
pl/g-portugol,g-portugol,g-portugol,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/g85,G85,g85,,,,,,https://esolangs.org/wiki/G85,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/gabuzomeu,Gabuzomeu,gabuzomeu,,,,,,https://esolangs.org/wiki/Gabuzomeu,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/gaea,gaea,gaea,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/gaiman,gaiman,gaiman,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/galaksija-basic,galaksija-basic,galaksija-basic,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/galangbangbang,Galang!!,galang,,,,,,https://esolangs.org/wiki/Galang%21%21,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/galileo,galileo,galileo,,,,,,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,no,no,no,,,,
pl/galveston,Galveston,galveston,,,,,,https://esolangs.org/wiki/Galveston,esolang,1,,,https://esolangs.org/wiki/Category:Languages,,,,esolang,no,no,no,no,yes,no,no,no,no,,,,
pl/gambas,gambas,gambas,,,,Gambas,https://rosettacode.org/wiki/Gambas,,pldb,1,,,https://github.com/breck7/pldb,,,,,yes,no,no,no,no,no,yes,no,no,,,,
